edge_id,source_id,relation,target_id,domain,evidence_pdf_page,evidence_bekker_or_page,source_unit,contributor,notes
PHX-E-0440,PHX-05-OGORMAN,cites-ancient-source,ANCIENT-INTERLOCUTOR:Quintilian-InstOratoria,ancient-other,2,17 (Inst Or 4.2.29-32),PHX-05,O'Gorman,Latin visiones as evidence that ancient readers derived rhetorical phantasia from Aristotle
PHX-E-0441,PHX-05-OGORMAN,cites-ancient-source,Herodotus-7.10e,ancient-other,5,23,PHX-05,O'Gorman,Pre-Aristotelian phantaszesthai meaning 'ostentation' — translation-history context O'Gorman rejects for Aristotle
PHX-E-0442,PHX-05-OGORMAN,cites-ancient-source,ANCIENT-INTERLOCUTOR:Isocrates-Antidosis-256,ancient-other,10,34,PHX-05,O'Gorman,Public deliberation continuous with private — both rely on phantasmatic operations
PHX-E-0443,PHX-05-OGORMAN,cites-ancient-source,ANCIENT-INTERLOCUTOR:Homer,ancient-other,13,n.10 (Rhet 1411b),PHX-05,O'Gorman,Aristotle's exemplar of energeia in lexis — 'making the lifeless live through metaphor'
PHX-E-0444,PHX-05-OGORMAN,identifies-tension,TENSION:lexis-necessary-yet-dangerous,tension,5-6,1404a vs 1354a,PHX-05,O'Gorman,Lexis necessary for rhetoric but dangerous because phantasia can warp judgment
PHX-E-0445,PHX-05-OGORMAN,identifies-tension,TENSION:epideictic-as-genre-vs-function,tension,9-10,33-35,PHX-05,O'Gorman,Resolves Schiappa/Lanham worry by reframing epideictic as function not genre
PHX-E-0446,PHX-05-OGORMAN,identifies-tension,TENSION:psychic-priority-vs-rhetorical-priority,tension,6-10,27-34,PHX-05,O'Gorman,Phantasia psychically 'lower' but rhetorically 'primal' — productive paradox
PHX-E-0447,PHX-05-OGORMAN,identifies-tension,TENSION:image-faculty-vs-faculty-of-appearances,tension,4,19,PHX-05,O'Gorman,Sorabji's image-theory vs Nussbaum-Schofield's faculty-of-appearances; O'Gorman synthesizes
PHX-E-0448,PHX-05-OGORMAN,identifies-tension,TENSION:contemplative-theōros-vs-phantasmatic-theōros,tension,7-8,29-30,PHX-05,O'Gorman,Rosenfield's Heideggerian theoros corrected to phantasmatic theoros
PHX-E-0449,PHX-06-GONZALEZ,defines,READING:Gonzalez-psychological-phantasia-thesis,interpretive-thesis,2-5,99-102,PHX-06,González,"Signature reading: phantasia at Rhet. III.1 1404a11 is the De Anima psychological faculty, not 'mere show'. Anchored in summary p.99 + intro programmatic statement p.101."
PHX-E-0450,PHX-06-GONZALEZ,defines,READING:sophistical-refutations-parallel,interpretive-thesis,16-17,114-115,PHX-06,González,"Signature philological move: SE 164a20-24 + 165b24-27 rescue phantasia from 'mere show' — fallacy-as-phantasia is psychological, parallel to DA 428b17-22 + 430b29-30."
PHX-E-0451,PHX-06-GONZALEZ,defines,READING:Gonzalez-kennedy-correction,interpretive-thesis,8-9,106-107,PHX-06,González,Methodical correction of Cope/Freese/Roberts/Kennedy/Rapp translation tradition. Lists each rendering at n.26.
PHX-E-0452,PHX-06-GONZALEZ,defines,READING:Gonzalez-phantasia-with-pistis,interpretive-thesis,28-30,125-128,PHX-06,González,Rhetorical economy thesis: orator turns own phantasia into sensory phantasmata (lexis+skhēmata+phōnē); becomes hearers' phantasia + pistis = doxa.
PHX-E-0453,PHX-06-GONZALEZ,defines,READING:Gonzalez-hypokrisis-not-marginal,interpretive-thesis,4-5,102-103,PHX-06,González,"Hypokrisis as substantive subordinate division of lexis throughout III.2-11, not parenthetical."
PHX-E-0454,PHX-06-GONZALEZ,defines,CONCEPT:phantasia-as-psychological-mediator,concept,2-5,99-102,PHX-06,González,"Central concept: phantasia mediates αἴσθησις and higher cognitive faculties (memory, hope, doxa, νοῦς, ὑπόληψις, βούλευσις)."
PHX-E-0455,PHX-06-GONZALEZ,defines,CONCEPT:rhetorical-phantasia-vs-sophistic-phantasia,concept,16-17,114-116,PHX-06,González,Rhetorical phantasia and sophistic phantasia are the SAME faculty operating in different modes; legitimacy depends on ethical/dialectical grounding.
PHX-E-0456,PHX-06-GONZALEZ,defines,CONCEPT:adverbial-kai-1404a11,textual-critical,8,113,PHX-06,González,"Textual-critical claim: καί at 1404a11 is adverbial-epexegetic, not conjunctive; editorial punctuation tracks this (n.42)."
PHX-E-0457,PHX-06-GONZALEZ,defines,CONCEPT:lexis-hypokrisis-coordinate,concept,4-5,102-103,PHX-06,González,Hypokrisis subordinate to lexis but tracked throughout III.2-11.
PHX-E-0458,PHX-06-GONZALEZ,defines,CONCEPT:pros-doxan-as-reputation-management,concept,12-13,110-112,PHX-06,González,"πρὸς δόξαν at Rhet. 1365b1-8 names reputation/social-appearance, not ostentation."
PHX-E-0459,PHX-06-GONZALEZ,defines,CONCEPT:didaskalia-as-demonstrative-practice,concept,14-15,112-113,PHX-06,González,διδασκαλία at 1404a9 = 'demonstrative practice' (matching Poet. 1456b5).
PHX-E-0460,PHX-06-GONZALEZ,defines,CONCEPT:phantasia-as-asthenes-aisthesis,concept,8,106,PHX-06,González,Operative definition: Rhet. 1370a28-30 αἴσθησίς τις ἀσθενής (τις = contextual hedge).
PHX-E-0461,PHX-06-GONZALEZ,defines,CONCEPT:bouleutike-phantasia-combining,concept,21,119,PHX-06,González,DA 434a5-10 deliberative phantasia combines πλείω φαντάσματα — bridges psychology to rhetorical practice.
PHX-E-0462,PHX-06-GONZALEZ,defines,CONCEPT:de-motu-causal-chain,concept,22-23,120-121,PHX-06,González,De motu 702a17-19: thought/perception → phantasia → desire → bodily pathē → motion.
PHX-E-0463,PHX-06-GONZALEZ,defines,CONCEPT:phantasia-with-pistis-rhetorical-goal,concept,28,126,PHX-06,González,DA 428a20-24: phantasia ≠ doxa via πίστις; rhetorical goal is phantasia-WITH-pistis.
PHX-E-0464,PHX-06-GONZALEZ,defines,CONCEPT:logistike-vs-aisthetike-phantasia,concept,21,119,PHX-06,González,DA 433b29-30 distinction; not mutually exclusive per Wedin 1988:114.
PHX-E-0465,PHX-06-GONZALEZ,defines,CONCEPT:mokhtheria-tracks-audience-not-lexis,concept,10,108-109,PHX-06,González,Poetics 26 parallel (1461b27-29; 1462a2-6) shows φορτική depends on θεαταί — audience-dependent.
PHX-E-0466,PHX-06-GONZALEZ,defines,CONCEPT:emotions-as-phantasiai,concept,27,125,PHX-06,González,"Rhet. 1382a21, 1383a17, 1384a22 — emotions definitionally phantasiai."
PHX-E-0467,PHX-06-GONZALEZ,defines,CONCEPT:rhetorical-task-as-phantasma-construction,concept,29-30,126-128,PHX-06,González,Orator constructs phantasmata via lexis+skhēmata+phōnē for hearers' uptake.
PHX-E-0468,PHX-06-GONZALEZ,defines,CONCEPT:pros-auton-vs-pros-akroaten,concept,15,113,PHX-06,González,"Geometer's phantasia πρὸς αὑτόν vs. orator's πρὸς τὸν ἀκροατήν — directionality, not honesty."
PHX-E-0469,PHX-06-GONZALEZ,defines,CONCEPT:freudenthal-nussbaum-genealogy,concept,15-16,113-114,PHX-06,González,"Traces 'mere show' reading to Freudenthal 1863:17-18, popularized by Nussbaum 1978:254. Wedin 1988:68 confirms one-passage-circularity."
PHX-E-0470,PHX-06-GONZALEZ,defines,CONCEPT:hupolepsis-without-phantasia-impossible,concept,20,118,PHX-06,González,DA 427b14-16: ὑπόληψις never without phantasia — phantasia constitutive of rhetorical krisis.
PHX-E-0471,PHX-06-GONZALEZ,instances-in-text,Rhet-III-1-1404a11,aristotle-locus,passim,1404a11,PHX-06,González,THE CENTRAL CRUX. ἀλλ' ἅπαντα φαντασία ταῦτ' ἐστὶ καὶ πρὸς τὸν ἀκροατήν. Adverbial καί reading.
PHX-E-0472,PHX-06-GONZALEZ,instances-in-text,Rhet-III-1-1404a1-12,aristotle-locus,5-8,1404a1-12,PHX-06,González,Full passage quoted with Ross Greek + Kennedy translation modified.
PHX-E-0473,PHX-06-GONZALEZ,instances-in-text,Rhet-I-11-1370a28-30,aristotle-locus,8/24-26,1370a28-30,PHX-06,González,Working definition: φαντασία ἐστὶν αἴσθησίς τις ἀσθενής.
PHX-E-0474,PHX-06-GONZALEZ,instances-in-text,Rhet-I-7-1365b1-8,aristotle-locus,12-13,1365b1-8,PHX-06,González,πρὸς ἀλήθειαν vs. πρὸς δόξαν — reputation-management thesis.
PHX-E-0475,PHX-06-GONZALEZ,instances-in-text,Rhet-I-11-1370a18-27,aristotle-locus,23-24,1370a18-27,PHX-06,González,ἐπιθυμία division: ἄλογος vs. μετὰ λόγου ἐκ τοῦ πασθῆναι — rhetorical-aural anchor.
PHX-E-0476,PHX-06-GONZALEZ,instances-in-text,DA-III-3-427b14-16,aristotle-locus,20,DA 427b14-16,PHX-06,González,Master statement on phantasia's place between αἴσθησις and ὑπόληψις.
PHX-E-0477,PHX-06-GONZALEZ,instances-in-text,DA-III-3-428a20-24,aristotle-locus,28,DA 428a20-24,PHX-06,González,Phantasia ≠ doxa via πίστις — kernel of rhetorical-economy thesis.
PHX-E-0478,PHX-06-GONZALEZ,instances-in-text,DA-III-10-433b27-30,aristotle-locus,21,DA 433b27-30,PHX-06,González,Logistikē vs. aisthētikē phantasia.
PHX-E-0479,PHX-06-GONZALEZ,instances-in-text,DA-III-11-434a5-10,aristotle-locus,21,DA 434a5-10,PHX-06,González,Bouleutikē phantasia combines πλείω φαντάσματα.
PHX-E-0480,PHX-06-GONZALEZ,instances-in-text,DA-III-3-428b17-22,aristotle-locus,17,DA 428b17-22,PHX-06,González,Perception of ἴδια vs. αἰσθητά κατὰ συμβεβηκός — distance-fallibility.
PHX-E-0481,PHX-06-GONZALEZ,instances-in-text,SE-1-164a20-24,aristotle-locus,17,SE 164a20-24,PHX-06,González,οἱ φαινόμενοι ἔλεγχοι; συλλογισμοί οἳ δ' οὐκ ὄντες δοκοῦσι — SE's psychological phantasia.
PHX-E-0482,PHX-06-GONZALEZ,instances-in-text,SE-1-165b24-27,aristotle-locus,16-17,SE 165b24-27,PHX-06,González,"PIVOT TEXT: six sources of false-syllogism phantasia (ὁμωνυμία, ἀμφιβολία, σύνθεσις, διαίρεσις, προσῳδία, σχῆμα λέξεως)."
PHX-E-0483,PHX-06-GONZALEZ,instances-in-text,MA-10-702a17-19,aristotle-locus,22,De motu 702a17-19,PHX-06,González,CAUSAL CHAIN: διάνοια/αἴσθησις → φαντασία → ὄρεξις → bodily πάθη → motion.
PHX-E-0484,PHX-06-GONZALEZ,instances-in-text,MA-6-700b17-21,aristotle-locus,23,De motu 700b17-21,PHX-06,González,phantasia + αἴσθησις occupy same place as νοῦς; all are κριτικά.
PHX-E-0485,PHX-06-GONZALEZ,instances-in-text,DeMem-1-449b30-450a1,aristotle-locus,15,De Mem 449b30-450a1,PHX-06,González,νοεῖν οὐκ ἐστιν ἄνευ φαντάσματος — phantasia operates in geometry too.
PHX-E-0486,PHX-06-GONZALEZ,instances-in-text,Rhet-II-5-1382a21,aristotle-locus,27,1382a21,PHX-06,González,φόβος as phantasia of future evil.
PHX-E-0487,PHX-06-GONZALEZ,instances-in-text,Rhet-II-6-1384a22,aristotle-locus,27,1384a22,PHX-06,González,αἰσχύνη as phantasia of loss of reputation.
PHX-E-0488,PHX-06-GONZALEZ,instances-in-text,Rhet-II-8-1386a29-33,aristotle-locus,30,1386a29-33,PHX-06,González,Pity-evocation via gestures/cries/display/hypokrisis (ἐγγὺς ποιοῦσι φαίνεσθαι).
PHX-E-0489,PHX-06-GONZALEZ,instances-in-text,Rhet-III-7-1408a16-24,aristotle-locus,29,1408a16-24,PHX-06,González,Style-register inventory + community-of-feeling passage.
PHX-E-0490,PHX-06-GONZALEZ,instances-in-text,Poet-17-1455a22-32,aristotle-locus,29,Poet 1455a22-32,PHX-06,González,Poet 'puts-before-eyes' — parallel to rhetorical phantasma-construction.
PHX-E-0491,PHX-06-GONZALEZ,instances-in-text,Poet-25-1461b27-29,aristotle-locus,10,Poet 1461b27-29,PHX-06,González,φορτική mimesis depends on θεαταί — supports audience-dependent reading.
PHX-E-0492,PHX-06-GONZALEZ,instances-in-text,EN-I-13-1102a26-b31,aristotle-locus,23,NE 1102a26-b31,PHX-06,González,Soul's two parts; alogon further divided; epithymetikon 'somehow shares in logos.'
PHX-E-0493,PHX-06-GONZALEZ,instances-in-text,EE-I-5-1215a29-30,aristotle-locus,11-12,EE 1215a29-30,PHX-06,González,"φορτικὰς τέχνας τὰς πρὸς δόξαν — Cope's parallel, properly rendered 'for reputation' not 'ostentation.'"
PHX-E-0494,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:phantasia,greek-term,passim,passim,PHX-06,González,Central term; not 'mere show' but mediating psychic faculty.
PHX-E-0495,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:phantasma,greek-term,2/22,passim,PHX-06,González,Product of phantasia; DA 431a14-15 τὰ φαντάσματα οἷον αἰσθήματα.
PHX-E-0496,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:phantazesthai,greek-term,18-19,Hdt 7.10ε,PHX-06,González,Hdt 7.10ε is sole pre-Aristotelian candidate for 'arrogant display' — strictly contextual.
PHX-E-0497,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:phainesthai,greek-term,2,1403b17,PHX-06,González,Aristotle's deliberate φανῆναι at 1403b17 — psychology of perception in view.
PHX-E-0498,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:doxa,greek-term,13,1365b1-8,PHX-06,González,"Survey: 'opinion/reputation' across Rhetoric, not 'ostentation.'"
PHX-E-0499,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:pistis,greek-term,28,DA 428a20-24,PHX-06,González,Goal of rhetoric; distinguishes phantasia from doxa.
PHX-E-0500,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:hypokrisis,greek-term,4-5,1403b22-28,PHX-06,González,"Subordinate division of lexis, not parenthetical."
PHX-E-0501,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:mokhtheria,greek-term,8-10,1404a8,PHX-06,González,Targets audience not lexis — μοχθηρία τῶν ἀκροατῶν.
PHX-E-0502,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:phortikon,greek-term,10,1403b36,PHX-06,González,Audience-dependent label per Poetics 26.
PHX-E-0503,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:didaskalia,greek-term,14,1404a9,PHX-06,González,'Demonstrative practice' (matching Poet. 1456b5).
PHX-E-0504,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:hupolepsis,greek-term,20,DA 427b14-16,PHX-06,González,Never occurs without phantasia.
PHX-E-0505,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:bouleutike,greek-term,21,DA 434a5-10,PHX-06,González,Combines πλείω φαντάσματα — bridge to rhetorical deliberation.
PHX-E-0506,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:logistike-vs-aisthetike,greek-term,21,DA 433b29-30,PHX-06,González,Phantasia divides; not mutually exclusive.
PHX-E-0507,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:orexis,greek-term,21-22,DA 433b27 + De motu 702a17,PHX-06,González,Presupposes phantasia — De motu causal chain.
PHX-E-0508,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:pathos-broad,greek-term,26,1370a27-28 + n.78,PHX-06,González,Broad sense: anything from πάσχειν (emotions + bodily states + memory + phantasmata).
PHX-E-0509,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:phone,greek-term,5,1403b27-28,PHX-06,González,Phōnē as σημεῖον; bridge to αἰσθητική phantasia (Labarrière).
PHX-E-0510,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:pro-ommaton-poiein,greek-term,30,1386a31,PHX-06,González,Bringing before eyes via gestures/cries/display — phantasma-construction.
PHX-E-0511,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:SE-six-sources,greek-term,16-17,SE 165b24-27,PHX-06,González,ὁμωνυμία ἀμφιβολία σύνθεσις διαίρεσις προσῳδία σχῆμα λέξεως — all psychological.
PHX-E-0512,PHX-06-GONZALEZ,glosses-greek,GREEK-TERM:periergon,greek-term,7,1404a7,PHX-06,González,"τἄλλα ἔξω τοῦ ἀποδεῖξαι περίεργα — 'superfluous,' not 'unjust.'"
PHX-E-0513,PHX-06-GONZALEZ,cites,Nussbaum-1978-DeMotu,modern-secondary,2/15-16/22,p.99 n.1 + p.113-114,PHX-06,González,PHX-01. Primary foil on Freudenthal-popularization; secondary ally on De motu translation.
PHX-E-0514,PHX-06-GONZALEZ,cites,Nussbaum-1996,modern-secondary,2,p.100 n.6,PHX-06,González,"Disagrees with Nussbaum 1996:307, 321 n.16 on phantasia-without-belief at Rh. II.5."
PHX-E-0515,PHX-06-GONZALEZ,cites,PHX-03-FREDE,modern-secondary,16,p.114 n.48 + p.115 n.52,PHX-06,González,PHX-03. Secondary ally; consistency-of-phantasia + non-visual phantasmata.
PHX-E-0516,PHX-06-GONZALEZ,cites,Wedin-1988-MindImagination,modern-secondary,16/19/22,p.114 + p.115 n.53 + p.119,PHX-06,González,KEY ALLY. Confirms Rhet. 1404a11 is sole passage for Freudenthal reading; better DA 428a1-4 solution.
PHX-E-0517,PHX-06-GONZALEZ,cites,Labarriere-1994,modern-secondary,2,p.99 n.1,PHX-06,González,"KEY DISSENTER-ALLY. Quotes verbatim against 'présentation mentale, simple copie, sans réalité.'"
PHX-E-0518,PHX-06-GONZALEZ,cites,Labarriere-1984,modern-secondary,21/27,p.119 n.60 + p.125 n.83,PHX-06,González,Logistikē/aisthētikē phantasia framework; phōnē-phantasia connection.
PHX-E-0519,PHX-06-GONZALEZ,cites,Halliwell-1993,modern-secondary,2/16-17,p.100 n.6 + p.114-115,PHX-06,González,CRITICAL FOIL on SE 165b25 'merely appearance'; positive on Rhet. 1403b17 φανῆναι.
PHX-E-0520,PHX-06-GONZALEZ,cites,Fortenbaugh-2002,modern-secondary,2/17-18/22,p.100 + p.115-116 + p.121-122,PHX-06,González,PRIMARY MODERN FOIL. 'Biological faculty' but non-psychological Rhetoric reading; disputed on DA/Rhet cleavage + ethos/pathos.
PHX-E-0521,PHX-06-GONZALEZ,cites,Cope-1877,modern-secondary,passim,passim,PHX-06,González,"PRIMARY CONSENSUS FOIL. 'Fancy / mental presentation, mere copy without reality.'"
PHX-E-0522,PHX-06-GONZALEZ,cites,Kennedy-1991,modern-secondary,passim,passim,PHX-06,González,PRIMARY TRANSLATION TARGET. 'Outward show' rendering corrected.
PHX-E-0523,PHX-06-GONZALEZ,cites,Freese-1926,modern-secondary,8/10/13,p.106 n.26 + p.108 n.33 + p.111 n.39,PHX-06,González,Translation foil: 'mere outward show.'
PHX-E-0524,PHX-06-GONZALEZ,cites,Rapp-2002,modern-secondary,8/10/13,p.106 n.26 + p.108 n.33,PHX-06,González,Translation foil: 'reiner Anschein.'
PHX-E-0525,PHX-06-GONZALEZ,cites,Freudenthal-1863,modern-secondary,15-16,p.113-114,PHX-06,González,Philological origin of 'mere show' reading at DA 428a1-4.
PHX-E-0526,PHX-06-GONZALEZ,cites,Vettori-1579,modern-secondary,2/10,p.100 n.4 + p.108,PHX-06,González,RENAISSANCE ANCHOR. ad 1404a10-11 reads phantasia psychologically; 'recte ponderatum' rendering of καλῶς ὑπολαμβανόμενον.
PHX-E-0527,PHX-06-GONZALEZ,cites,Grimaldi-1980,modern-secondary,passim,passim,PHX-06,González,Anchor commentary on Rhetoric I; rhetoric's social-civic function.
PHX-E-0528,PHX-06-GONZALEZ,cites,Striker-1996,modern-secondary,22/25,p.120 n.68 + p.123 n.76,PHX-06,González,Acknowledged at *p.99 for early-draft comments. Pathē influencing judgment.
PHX-E-0529,PHX-06-GONZALEZ,cites,Baldwin-1924,modern-secondary,2,p.99 n.1,PHX-06,González,Rare American dissenter from consensus.
PHX-E-0530,PHX-06-GONZALEZ,cites,Schofield-1992,modern-secondary,16/19,p.114 n.47 + p.117 n.57,PHX-06,González,Cluster-adjacent phantasia survey; lexical-semantic caution.
PHX-E-0531,PHX-06-GONZALEZ,cites,Valdes-1992,modern-secondary,19,p.117 n.56,PHX-06,González,Dates [Hippocrates] Decorum 7 to 2nd c. AD — kills LSJ candidate for pre-Aristotelian ostentation-phantasia.
PHX-E-0532,PHX-06-GONZALEZ,cites,Martinez-Hernandez-1997,modern-secondary,19,p.117 n.57,PHX-06,González,Lexical-fields vs. lexical-spheres distinction; against verb-noun extrapolation.
PHX-E-0533,PHX-06-GONZALEZ,cites-cluster-author,Nussbaum-1978-DeMotu,cluster-citation,2/15-16,p.99 n.1 + p.113-114,PHX-06,González,"VERIFIED works cited p.130 'Nussbaum, M. C., ed. 1978. Aristotle's De motu animalium.' Central engagement on Freudenthal popularization."
PHX-E-0534,PHX-06-GONZALEZ,cites-cluster-author,PHX-03-FREDE,cluster-citation,16,p.114 n.48 + p.115 n.52,PHX-06,González,VERIFIED works cited p.129. Secondary citation on consistency + non-visual phantasmata.
PHX-E-0535,PHX-06-GONZALEZ,contests-reading-of,READING:Gonzalez-Freudenthal-Nussbaum-genealogy,interpretive-thesis,15-16,p.113-114,PHX-06,González,Contests Nussbaum 1978:254's popularization of Freudenthal's 'mere show' reading.
PHX-E-0536,PHX-06-GONZALEZ,contests-reading-of,READING:Halliwell-SE-mere-appearance,interpretive-thesis,16-17,p.114-115,PHX-06,González,Contests Halliwell 1993:59 n.16 gloss of SE 165b25 as 'merely appearance.'
PHX-E-0537,PHX-06-GONZALEZ,contests-reading-of,READING:Fortenbaugh-DA-Rhetoric-cleavage,interpretive-thesis,17-18/22,p.115-116 + p.121-122,PHX-06,González,Contests Fortenbaugh 2002:96-100 on DA/Rhetoric cleavage on phantasia.
PHX-E-0538,PHX-06-GONZALEZ,contests-reading-of,READING:Fortenbaugh-ethos-pathos-separation,interpretive-thesis,28,p.126 n.85,PHX-06,González,Contests Fortenbaugh 1996 on ethos-pathos separation; cites Carey 1994:35 + Russell 1990 + Aristoph. Knights.
PHX-E-0539,PHX-06-GONZALEZ,contests-reading-of,READING:Cope-pros-doxan-as-ostentation,interpretive-thesis,11-13,p.109-112,PHX-06,González,Contests Cope 1877's slide from πρὸς δόξαν to 'ostentatious and hollow.'
PHX-E-0540,PHX-06-GONZALEZ,contests-reading-of,READING:Kennedy-outward-show,interpretive-thesis,8-9,p.106-107,PHX-06,González,Contests Kennedy 1991 'outward show' rendering of phantasia at 1404a11.
PHX-E-0541,PHX-06-GONZALEZ,extends-reading-of,READING:Wedin-functional-incompleteness,interpretive-thesis,22,p.122 n.74,PHX-06,González,Adopts Wedin 1988's functional-incompleteness framework as compatible with mediating-faculty reading.
PHX-E-0542,PHX-06-GONZALEZ,extends-reading-of,READING:Labarriere-rhetorical-phantasia-psychological,interpretive-thesis,2,p.99 n.1,PHX-06,González,"Builds on Labarrière 1994 dissent against 'présentation mentale, simple copie.'"
PHX-E-0543,PHX-06-GONZALEZ,shifts-debate-axis,DEBATE-AXIS:rhet-iii-phantasia-translation,debate-axis,passim,passim,PHX-06,González,Shifts English-translation default from pejorative ('mere show'/'outward show'/'fanciful') to psychological-faculty default.
PHX-E-0544,PHX-06-GONZALEZ,shifts-debate-axis,DEBATE-AXIS:psychological-vs-rhetorical-phantasia,debate-axis,passim,passim,PHX-06,González,Rejects DA/Rhet cleavage (Fortenbaugh); affirms continuity. Phantasia is one faculty operating in multiple modes.
PHX-E-0545,PHX-06-GONZALEZ,bridges-to-pipeline,PIPELINE:Aristotle-corpus,cross-pipeline,passim,passim,PHX-06,González,≥50 Bekker loci feed Aristotle KU map; heaviest single-article contributor in Phantasia cluster.
PHX-E-0546,PHX-06-GONZALEZ,bridges-to-pipeline,Heidegger-BCAP-GA18,cross-pipeline,passim,structural,PHX-06,González,Structural mirror: Heidegger 1924 Marburg integrates DA+Rhetoric phantasia same way González does.
PHX-E-0547,PHX-06-GONZALEZ,bridges-to-pipeline,Dalton-Dissertation-Rhetorical-Phantasia,cross-pipeline,passim,1404a11,PHX-06,González,Foundational textual lock for any dissertation chapter on Rhet. III.1 phantasia.
PHX-E-0548,PHX-06-GONZALEZ,instances-in-text,WORK:Rhet,aristotle-work,passim,passim,PHX-06,González,Primary text — Rhetoric III.1 1404a11 is the central crux.
PHX-E-0549,PHX-06-GONZALEZ,instances-in-text,WORK:DA,aristotle-work,passim,passim,PHX-06,González,Massively engaged — DA III esp. (427b-434a). The psychological-faculty source.
PHX-E-0550,PHX-06-GONZALEZ,instances-in-text,WORK:SE,aristotle-work,16-17,164a-165b,PHX-06,González,Pivot text for SE parallel — rescues phantasia from 'mere show.'
PHX-E-0551,PHX-06-GONZALEZ,instances-in-text,WORK:MA,aristotle-work,22-23,700b-702a,PHX-06,González,Causal chain (702a17-19) + kritikon argument (700b17-21).
PHX-E-0552,PHX-06-GONZALEZ,instances-in-text,WORK:DeMem,aristotle-work,15/26,449b-453a,PHX-06,González,Geometer-phantasia anchor (449b30-450a1); pathos-broad sense (450a10-11).
PHX-E-0553,PHX-06-GONZALEZ,instances-in-text,WORK:Poet,aristotle-work,10/14/29,1455a-1462a,PHX-06,González,Phantasma-construction parallel (1455a22-32); audience-dependent phortikon (1461b-1462a).
PHX-E-0554,PHX-06-GONZALEZ,instances-in-text,WORK:EN,aristotle-work,23,1102a-1147b,PHX-06,González,Soul's division (1102a26-b31); epistēmonikon vs. logistikon (1139a3-14).
PHX-E-0555,PHX-06-GONZALEZ,instances-in-text,WORK:EE,aristotle-work,11-12,1215a29-30,PHX-06,González,"φορτικὰς τέχνας πρὸς δόξαν — Cope's parallel, properly 'for reputation.'"
PHX-E-0556,PHX-06-GONZALEZ,instances-in-text,Plato-Gorgias,ancient-interlocutor,9/11/14,463d-513c,PHX-06,González,Plato's anti-rhetorical pedigree of consensus; rhetoric/didaskalia distinction (453d-454e).
PHX-E-0557,PHX-06-GONZALEZ,instances-in-text,Herodotus-7.10e,ancient-interlocutor,18-19,Hdt 7.10ε,PHX-06,González,Sole pre-Aristotelian candidate for φαντάζεσθαι 'ostentation' — contextual only.
PHX-E-0558,PHX-06-GONZALEZ,instances-in-text,ANCIENT:pseudo-Hippocrates-Decorum-7,ancient-interlocutor,19,Decorum 7,PHX-06,González,"LSJ candidate — Valdés 1992 dates to 2nd c. AD or later, post-Aristotelian."
PHX-E-0559,PHX-06-GONZALEZ,instances-in-text,ANCIENT:Theophrastus-frr,ancient-interlocutor,15,frr 64-65 Wimmer,PHX-06,González,Speech πρὸς τὰ πράγματα and πρὸς τοὺς ἀκροατάς — twofold relation.
PHX-E-0560,PHX-06-GONZALEZ,marginal-note,CONCEPT:lossau-politeion-defense,textual-critical,9,1403b35,PHX-06,González,n.31: defends transmitted πολιτειῶν against Spengel/Ross conjecture per Lossau 1971.
PHX-E-0561,PHX-06-GONZALEZ,marginal-note,CONCEPT:kassel-vs-ross-1404a-variants,textual-critical,6,1404a2 + 1404a4,PHX-06,González,n.12: textual variants between Kassel 1976 and Ross 1959 at 1404a2 (οὐχ ὡς vs. οὐκ) and 1404a4 (ζητεῖν vs. ζητεῖ).
PHX-E-0562,PHX-06-GONZALEZ,qualifies,READING:Gonzalez-psychological-phantasia-thesis,interpretive-thesis,30,1404a11 + n.90,PHX-06,González,"Closing qualification: lexis-as-phantasia is limited (οὐ μέντοι τοσοῦτον) — realistic estimate, not dismissive aside. Proposed retranslation."
PHX-E-0563,PHX-07-HAWHEE,defines,CONCEPT:rhetorical-vision,signature-thesis,2-3,139-141,PHX-07,Hawhee,"Words form, alter, conjure visual perception in audiences; unifies Rhetoric I/II/III"
PHX-E-0564,PHX-07-HAWHEE,distinguishes,CONCEPT:rhetorical-vision-vs-visual-rhetoric,programmatic,3,140,PHX-07,Hawhee,"Rhetorical vision = word-centered; visual rhetoric (Finnegan, Hariman/Lucaites) = object-centered"
