subject,stimulus,variant,start_s,end_s,duration_s,n_samples,kind,resolvable
S07,BOR,asis,924.334,929.045,4.71100000001,14,extended,False
S07,BOR,asis,929.375,929.709,0.334000000003,1,blink,False
S07,BOR,asis,930.383,931.383,1,3,extended,False
S07,BOR,asis,931.716,932.391,0.675000000003,2,extended,False
S07,BOR,asis,933.057,933.391,0.334000000003,1,blink,False
S07,BOR,asis,933.724,934.058,0.334000000003,1,blink,False
S07,BOR,asis,935.044,935.378,0.334000000003,1,blink,False
S07,BOR,asis,935.757,936.091,0.334000000003,1,blink,False
S07,BOR,asis,936.756,937.09,0.334000000003,1,blink,False
S07,BOR,asis,939.109,939.443,0.334000000003,1,blink,False
S07,BOR,asis,939.78,940.114,0.334000000003,1,blink,False
S07,BOR,asis,940.782,941.116,0.334000000003,1,blink,False
S07,BOR,asis,941.797,942.458,0.660999999993,2,extended,False
S07,BOR,asis,943.808,944.142,0.334000000003,1,blink,False
S07,BOR,asis,953.18,953.514,0.334000000003,1,blink,False
S07,BOR,asis,954.529,955.203,0.673999999999,2,extended,False
S07,BOR,asis,955.527,956.205,0.678,2,extended,False
S07,BOR,asis,956.51,960.243,3.73299999999,11,extended,False
S07,BOR,asis,960.92,961.587,0.667000000001,2,extended,False
S07,BOR,asis,961.933,962.267,0.334000000003,1,blink,False
S07,BOR,asis,962.936,964.283,1.34700000001,4,extended,False
S07,BOR,asis,964.625,964.959,0.334000000003,1,blink,False
S07,BOR,asis,965.299,966.303,1.004,3,extended,False
S07,BOR,asis,966.975,967.309,0.334000000003,1,blink,False
S07,BOR,asis,967.649,967.983,0.334000000003,1,blink,False
S07,BOR,asis,968.31,969.316,1.00600000001,3,extended,False
S07,BOR,asis,969.651,969.985,0.334000000003,1,blink,False
S07,BOR,asis,970.331,970.665,0.334000000003,1,blink,False
S07,BOR,asis,971.001,971.335,0.334000000003,1,blink,False
S07,BOR,asis,971.673,972.007,0.334000000003,1,blink,False
S07,BOR,asis,972.339,972.673,0.334000000003,1,blink,False
S07,BOR,asis,973.014,974.014,1,3,extended,False
S07,CLC,asis,24.508,29.208,4.7,14,extended,False
S07,CLC,asis,50.335,55.026,4.69099999999,14,extended,False
S07,CLC,asis,72.121,72.455,0.334000000003,1,blink,False
S07,CLC,asis,98.967,99.301,0.334000000003,1,blink,False
S07,CLC,asis,99.973,106.355,6.38200000001,19,extended,False
S07,CLC,asis,111.72,112.054,0.334000000003,1,blink,False
S07,CLC,asis,114.064,114.736,0.672000000006,2,extended,False
S07,CLC,asis,117.427,126.142,8.71500000001,26,extended,False
S07,CLC,asis,126.483,130.841,4.35799999999,13,extended,False
S07,CLC,asis,132.856,134.199,1.34300000001,4,extended,False
S07,CLC,asis,134.539,134.873,0.334000000003,1,blink,False
S07,CLC,asis,135.197,137.548,2.35100000001,7,extended,False
S07,CLC,asis,137.897,139.547,1.65000000001,5,extended,False
S07,CLC,asis,146.304,146.638,0.334000000003,1,blink,False
S07,CLC,asis,150.669,151.003,0.334000000003,1,blink,False
S07,CLC,asis,152.027,152.696,0.669000000009,2,extended,False
S07,CLC,asis,175.162,175.496,0.334000000003,1,blink,False
S07,CLC,asis,178.522,178.856,0.334000000003,1,blink,False
S07,CLC,asis,179.194,179.528,0.334000000003,1,blink,False
S07,CLC,asis,180.872,181.206,0.334000000003,1,blink,False
S07,CLC,asis,186.237,186.571,0.334000000003,1,blink,False
S07,CLC,asis,198.324,198.991,0.667000000001,2,extended,False
S07,CLC,asis,204.7,205.034,0.334000000003,1,blink,False
S07,CLC,asis,207.046,207.38,0.334000000003,1,blink,False
S07,CLC,asis,208.396,209.063,0.667000000001,2,extended,False
S07,CLC,asis,210.074,210.408,0.334000000003,1,blink,False
S07,CLC,asis,272.53,272.864,0.334000000003,1,blink,False
S07,CLC,asis,278.57,279.247,0.676999999996,2,extended,False
S07,CLC,asis,291.009,291.343,0.334000000003,1,blink,False
S07,CLC,asis,345.778,346.112,0.334000000003,1,blink,False
S07,CLC,asis,362.252,362.919,0.667000000001,2,extended,False
S07,CLC,asis,370.964,371.298,0.334000000003,1,blink,False
S07,CLC,asis,374.308,374.642,0.334000000003,1,blink,False
S07,CLC,asis,375.307,375.641,0.334000000003,1,blink,False
S07,CLC,asis,378.69,379.024,0.334000000003,1,blink,False
S07,CLC,asis,380.039,380.373,0.334000000003,1,blink,False
S07,CLC,asis,381.713,382.386,0.672999999995,2,extended,False
S07,CLC,asis,382.721,383.055,0.334000000003,1,blink,False
S07,CLC,asis,420.364,420.698,0.334000000003,1,blink,False
S07,CLC,asis,424.051,425.385,1.334,4,extended,False
S07,CLC,asis,458.303,458.637,0.334000000003,1,blink,False
S07,CLC,asis,472.414,478.78,6.36599999999,19,extended,False
S07,CLC,asis,494.886,495.22,0.334000000003,1,blink,False
S07,CLC,asis,506.316,506.65,0.334000000003,1,blink,False
S07,CLC,asis,507.658,507.992,0.334000000003,1,blink,False
S07,CLC,asis,508.329,508.663,0.334000000003,1,blink,False
S07,CLC,asis,511.349,515.372,4.023,12,extended,False
S07,CLC,asis,516.738,520.079,3.341,10,extended,False
S07,CLC,asis,521.763,522.097,0.334000000003,1,blink,False
S07,CLC,asis,527.467,527.801,0.334000000003,1,blink,False
S07,CLC,asis,528.476,528.81,0.334000000003,1,blink,False
S07,CLC,asis,544.248,545.254,1.00599999999,3,extended,False
S07,CLC,asis,545.924,546.258,0.334000000003,1,blink,False
S07,CLC,asis,548.953,549.287,0.334000000003,1,blink,False
S07,CLC,asis,553.312,553.646,0.334000000003,1,blink,False
S07,CLC,asis,559.35,559.684,0.334000000003,1,blink,False
S07,CLC,asis,563.05,563.384,0.334000000003,1,blink,False
S07,CLC,asis,569.765,570.099,0.334000000003,1,blink,False
S07,CLC,asis,573.115,573.449,0.334000000003,1,blink,False
S07,CLC,asis,587.553,587.887,0.334000000003,1,blink,False
S07,CLC,asis,594.941,595.275,0.334000000003,1,blink,False
S07,CLC,asis,595.619,595.953,0.334000000003,1,blink,False
S07,CLC,asis,617.404,619.072,1.66799999999,5,extended,False
S07,CLC,asis,619.737,620.071,0.334000000003,1,blink,False
S07,CLC,asis,628.809,629.143,0.334000000003,1,blink,False
S07,CLC,asis,629.816,630.15,0.334000000003,1,blink,False
S07,CLC,asis,630.825,631.159,0.334000000003,1,blink,False
S07,CLC,asis,635.19,635.524,0.334000000003,1,blink,False
S07,CLC,asis,636.2,636.534,0.334000000003,1,blink,False
S07,CLC,asis,646.601,646.935,0.334000000003,1,blink,False
S07,CLC,asis,649.611,649.945,0.334000000003,1,blink,False
S07,CLC,asis,666.415,668.099,1.68399999999,5,extended,False
S07,CLC,asis,671.464,671.798,0.334000000003,1,blink,False
S07,CLC,asis,675.489,676.156,0.667000000001,2,extended,False
S07,CLC,asis,693.293,693.627,0.334000000003,1,blink,False
S07,CLC,asis,699.669,700.672,1.003,3,extended,False
S07,CLC,asis,706.723,707.391,0.668000000005,2,extended,False
S07,CLC,asis,727.52,727.854,0.334000000003,1,blink,False
S07,CLC,asis,730.201,730.877,0.676000000007,2,extended,False
S07,CLC,asis,731.541,731.875,0.334000000003,1,blink,False
S07,CLC,asis,734.557,734.891,0.334000000003,1,blink,False
S07,CLC,asis,736.917,737.251,0.334000000003,1,blink,False
S07,CLC,asis,737.585,737.919,0.334000000003,1,blink,False
S07,CLC,asis,748.304,748.979,0.675000000003,2,extended,False
S07,CLC,asis,754.658,754.992,0.334000000003,1,blink,False
S07,CLC,asis,756.68,757.014,0.334000000003,1,blink,False
S07,CLC,asis,757.37,757.704,0.334000000003,1,blink,False
S07,CLC,asis,761.72,762.054,0.334000000003,1,blink,False
S07,CLC,asis,764.06,764.394,0.334000000003,1,blink,False
S07,CLC,asis,764.741,765.744,1.003,3,extended,False
S07,CLC,asis,769.435,770.44,1.005,3,extended,False
S07,CLC,asis,770.782,771.116,0.334000000003,1,blink,False
S07,CLC,asis,771.459,771.793,0.334000000003,1,blink,False
S07,CLC,asis,774.472,774.806,0.334000000003,1,blink,False
S07,CLC,asis,775.805,776.475,0.669999999998,2,extended,False
S07,CLC,asis,778.824,779.158,0.334000000003,1,blink,False
S07,CLC,asis,780.162,780.496,0.334000000003,1,blink,False
S07,CLC,asis,782.181,782.515,0.334000000003,1,blink,False
S07,CLC,asis,783.182,783.516,0.334000000003,1,blink,False
S07,CLC,asis,784.196,784.53,0.334000000003,1,blink,False
S07,CLC,asis,785.196,785.53,0.334000000003,1,blink,False
S07,CLC,asis,792.254,792.588,0.334000000003,1,blink,False
S07,CLC,asis,794.26,794.594,0.334000000003,1,blink,False
S07,CLC,asis,799.617,799.951,0.334000000003,1,blink,False
S07,CLC,asis,800.977,801.311,0.334000000003,1,blink,False
S07,CLC,asis,814.407,814.741,0.334000000003,1,blink,False
S07,CLC,asis,818.428,818.762,0.334000000003,1,blink,False
S07,CLC,asis,825.154,825.488,0.334000000003,1,blink,False
S07,CLC,asis,829.179,829.513,0.334000000003,1,blink,False
S07,CLC,asis,837.575,838.24,0.665000000008,2,extended,False
S07,CLC,asis,843.955,844.289,0.334000000003,1,blink,False
S07,CLC,asis,857.387,857.721,0.334000000003,1,blink,False
S07,CLC,asis,862.753,863.087,0.334000000003,1,blink,False
S07,INT,asis,1.67600000001,2.00900000002,0.333000000013,1,blink,False
S07,INT,asis,7.054,7.38700000002,0.333000000013,1,blink,False
S07,INT,asis,23.483,23.816,0.333000000013,1,blink,False
S07,INT,asis,79.705,80.038,0.333000000013,1,blink,False
S07,INT,asis,80.405,81.405,1.00000000001,3,extended,False
S07,INT,asis,82.754,83.087,0.333000000013,1,blink,False
S07,INT,asis,85.087,85.42,0.333000000013,1,blink,False
S07,INT,asis,86.095,87.095,1.00000000001,3,extended,False
S07,INT,asis,91.441,92.782,1.34100000001,4,extended,False
S07,INT,asis,93.449,93.782,0.333000000013,1,blink,False
S07,INT,asis,95.124,95.457,0.333000000013,1,blink,False
S07,INT,asis,97.14,97.473,0.333000000013,1,blink,False
S07,INT,asis,100.497,100.83,0.333000000013,1,blink,False
S07,INT,asis,102.846,103.513,0.667000000016,2,extended,False
S07,INT,asis,106.517,107.18,0.663000000015,2,extended,False
S07,INT,asis,107.537,108.204,0.667000000001,2,extended,False
S07,INT,asis,109.528,109.861,0.333000000013,1,blink,False
S07,INT,asis,111.522,111.855,0.333000000013,1,blink,False
S07,INT,asis,112.872,113.885,1.01300000002,3,extended,False
S07,INT,asis,114.536,115.236,0.700000000012,2,extended,False
S07,INT,asis,116.244,117.576,1.33200000001,4,extended,False
S07,INT,asis,118.918,119.251,0.333000000013,1,blink,False
S07,INT,asis,121.27,121.603,0.333000000013,1,blink,False
S07,INT,asis,123.625,124.294,0.669000000024,2,extended,False
S07,INT,asis,126.632,127.307,0.675000000003,2,extended,False
S07,INT,asis,131.343,131.676,0.333000000013,1,blink,False
S07,INT,asis,132.006,132.339,0.333000000013,1,blink,False
S07,INT,asis,133.689,134.022,0.333000000013,1,blink,False
S07,INT,asis,136.366,136.699,0.333000000013,1,blink,False
S07,INT,asis,139.688,140.021,0.333000000013,1,blink,False
S07,INT,asis,141.063,141.396,0.333000000013,1,blink,False
S07,INT,asis,142.065,142.398,0.333000000013,1,blink,False
S07,INT,asis,142.698,143.031,0.333000000013,1,blink,False
S07,INT,asis,143.405,143.738,0.333000000013,1,blink,False
S07,INT,asis,146.761,147.094,0.333000000013,1,blink,False
S07,INT,asis,153.126,153.459,0.333000000013,1,blink,False
S07,INT,asis,153.8,154.8,1.00000000001,3,extended,False
S07,INT,asis,155.81,156.143,0.333000000013,1,blink,False
S07,INT,asis,156.483,156.816,0.333000000013,1,blink,False
S07,INT,asis,157.152,157.485,0.333000000013,1,blink,False
S07,INT,asis,158.485,158.818,0.333000000013,1,blink,False
S07,INT,asis,166.531,167.2,0.669000000024,2,extended,False
S07,INT,asis,169.538,169.871,0.333000000013,1,blink,False
S07,INT,asis,177.582,177.915,0.333000000013,1,blink,False
S07,INT,asis,178.261,179.594,1.33300000001,4,extended,False
S07,INT,asis,182.277,182.61,0.333000000013,1,blink,False
S07,INT,asis,183.618,184.961,1.34300000002,4,extended,False
S07,INT,asis,185.303,185.967,0.664000000019,2,extended,False
S07,INT,asis,186.309,187.975,1.66600000001,5,extended,False
S07,INT,asis,189.326,189.659,0.333000000013,1,blink,False
S07,INT,asis,191.342,191.675,0.333000000013,1,blink,False
S07,INT,asis,192.016,193.016,1.00000000001,3,extended,False
S07,INT,asis,194.024,194.357,0.333000000013,1,blink,False
S07,INT,asis,195.369,196.023,0.65400000001,2,extended,False
S07,INT,asis,199.384,199.717,0.333000000013,1,blink,False
S07,INT,asis,201.055,201.388,0.333000000013,1,blink,False
S07,INT,asis,203.068,203.401,0.333000000013,1,blink,False
S07,INT,asis,211.436,211.769,0.333000000013,1,blink,False
S07,INT,asis,214.786,215.119,0.333000000013,1,blink,False
S07,INT,asis,215.452,216.122,0.670000000013,2,extended,False
S07,INT,asis,219.466,219.799,0.333000000013,1,blink,False
S07,INT,asis,225.824,226.157,0.333000000013,1,blink,False
S07,INT,asis,228.499,228.832,0.333000000013,1,blink,False
S07,INT,asis,229.174,229.507,0.333000000013,1,blink,False
S07,INT,asis,234.197,234.53,0.333000000013,1,blink,False
S07,INT,asis,238.205,238.538,0.333000000013,1,blink,False
S07,INT,asis,242.221,242.554,0.333000000013,1,blink,False
S07,INT,asis,244.895,245.228,0.333000000013,1,blink,False
S07,INT,asis,245.897,246.23,0.333000000013,1,blink,False
S07,INT,asis,249.587,249.92,0.333000000013,1,blink,False
S07,INT,asis,254.279,254.612,0.333000000013,1,blink,False
S07,INT,asis,255.593,255.926,0.333000000013,1,blink,False
S07,INT,asis,258.953,259.286,0.333000000013,1,blink,False
S07,INT,asis,265.981,266.314,0.333000000013,1,blink,False
S07,INT,asis,266.658,266.991,0.333000000013,1,blink,False
S07,INT,asis,276.702,277.035,0.333000000013,1,blink,False
S07,INT,asis,282.394,282.727,0.333000000013,1,blink,False
S07,INT,asis,284.702,285.035,0.333000000013,1,blink,False
S07,INT,asis,288.084,288.417,0.333000000013,1,blink,False
S07,INT,asis,289.084,289.417,0.333000000013,1,blink,False
S07,INT,asis,291.094,291.427,0.333000000013,1,blink,False
S07,INT,asis,295.777,296.11,0.333000000013,1,blink,False
S07,INT,asis,314.528,314.861,0.333000000013,1,blink,False
S07,INT,asis,321.576,321.909,0.333000000013,1,blink,False
S07,INT,asis,322.542,322.875,0.333000000013,1,blink,False
S07,INT,asis,323.551,323.884,0.333000000013,1,blink,False
S07,INT,asis,325.942,326.275,0.333000000013,1,blink,False
S07,INT,asis,351.11,351.443,0.333000000013,1,blink,False
S07,INT,asis,351.776,352.454,0.678,2,extended,False
S07,INT,asis,365.531,365.864,0.333000000013,1,blink,False
S07,INT,asis,368.915,369.248,0.333000000013,1,blink,False
S07,INT,asis,389.703,390.036,0.333000000013,1,blink,False
S07,INT,asis,393.391,393.724,0.333000000013,1,blink,False
S07,INT,asis,394.066,394.399,0.333000000013,1,blink,False
S07,INT,asis,395.402,395.735,0.333000000013,1,blink,False
S07,INT,asis,398.407,398.74,0.333000000013,1,blink,False
S07,INT,asis,401.081,402.414,1.33300000001,4,extended,False
S07,INT,asis,405.097,405.43,0.333000000013,1,blink,False
S07,INT,asis,406.429,406.762,0.333000000013,1,blink,False
S07,INT,asis,408.105,408.741,0.636000000013,2,extended,False
S07,INT,asis,410.446,410.779,0.333000000013,1,blink,False
S07,INT,asis,411.445,412.113,0.668000000005,2,extended,False
S07,INT,asis,415.456,415.789,0.333000000013,1,blink,False
S07,INT,asis,419.136,419.469,0.333000000013,1,blink,False
S07,INT,asis,437.897,438.23,0.333000000013,1,blink,False
S07,INT,asis,440.58,440.913,0.333000000013,1,blink,False
S07,INT,asis,441.246,441.579,0.333000000013,1,blink,False
S07,INT,asis,445.579,445.912,0.333000000013,1,blink,False
S07,INT,asis,446.936,447.922,0.986000000019,3,extended,False
S07,INT,asis,448.269,451.276,3.00700000001,9,extended,False
S07,INT,asis,456.603,456.936,0.333000000013,1,blink,False
S07,INT,asis,464.665,464.998,0.333000000013,1,blink,False
S07,INT,asis,467.015,467.348,0.333000000013,1,blink,False
S07,INT,asis,468.698,469.367,0.669000000009,2,extended,False
S07,INT,asis,470.714,472.721,2.00700000001,6,extended,False
S07,INT,asis,473.729,474.062,0.333000000013,1,blink,False
S07,INT,asis,480.094,480.763,0.669000000009,2,extended,False
S07,INT,asis,481.103,481.769,0.666000000012,2,extended,False
S07,INT,asis,482.444,482.777,0.333000000013,1,blink,False
S07,INT,asis,486.452,488.126,1.67400000001,5,extended,False
S07,INT,asis,489.134,489.467,0.333000000013,1,blink,False
S07,INT,asis,490.812,491.145,0.333000000013,1,blink,False
S07,INT,asis,493.828,494.161,0.333000000013,1,blink,False
S07,INT,asis,496.842,497.175,0.333000000013,1,blink,False
S07,INT,asis,497.84,498.173,0.333000000013,1,blink,False
S07,INT,asis,499.183,499.848,0.665000000008,2,extended,False
S07,INT,asis,501.189,501.522,0.333000000013,1,blink,False
S07,INT,asis,503.873,504.542,0.669000000009,2,extended,False
S07,INT,asis,507.564,507.897,0.333000000013,1,blink,False
S07,INT,asis,508.913,509.579,0.666000000012,2,extended,False
S07,INT,asis,510.591,512.604,2.01300000002,6,extended,False
S07,INT,asis,512.937,513.56,0.623000000007,2,extended,False
S07,INT,asis,515.955,516.288,0.333000000013,1,blink,False
S07,INT,asis,518.294,518.627,0.333000000013,1,blink,False
S07,INT,asis,520.986,521.651,0.665000000008,2,extended,False
S07,INT,asis,522.326,522.659,0.333000000013,1,blink,False
S07,INT,asis,523.329,524,0.671000000002,2,extended,False
S07,INT,asis,525.359,527.035,1.67600000001,5,extended,False
S07,INT,asis,527.367,527.7,0.333000000013,1,blink,False
S07,INT,asis,532.415,532.748,0.333000000013,1,blink,False
S07,INT,asis,535.767,536.1,0.333000000013,1,blink,False
S07,INT,asis,538.11,538.443,0.333000000013,1,blink,False
S07,INT,asis,539.114,539.447,0.333000000013,1,blink,False
S07,INT,asis,543.137,543.806,0.669000000024,2,extended,False
S07,INT,asis,544.812,545.481,0.669000000009,2,extended,False
S07,INT,asis,546.825,547.158,0.333000000013,1,blink,False
S07,INT,asis,548.837,549.17,0.333000000013,1,blink,False
S07,INT,asis,550.852,551.519,0.667000000016,2,extended,False
S07,INT,asis,552.194,552.86,0.666000000012,2,extended,False
S07,INT,asis,555.21,555.879,0.669000000009,2,extended,False
S07,INT,asis,556.219,556.893,0.674000000014,2,extended,False
S07,INT,asis,560.253,560.586,0.333000000013,1,blink,False
S07,INT,asis,561.941,562.602,0.661000000007,2,extended,False
S07,INT,asis,563.616,563.949,0.333000000013,1,blink,False
S07,INT,asis,565.298,566.631,1.33300000001,4,extended,False
S07,INT,asis,568.981,569.651,0.670000000013,2,extended,False
S07,INT,asis,570.997,571.33,0.333000000013,1,blink,False
S07,INT,asis,579.696,580.714,1.01800000001,3,extended,False
S07,INT,asis,585.071,587.086,2.01500000001,6,extended,False
S07,INT,asis,588.093,588.426,0.333000000013,1,blink,False
S07,INT,asis,588.726,589.059,0.333000000013,1,blink,False
S07,INT,asis,589.776,590.109,0.333000000013,1,blink,False
S07,INT,asis,592.117,592.45,0.333000000013,1,blink,False
S07,INT,asis,595.133,595.466,0.333000000013,1,blink,False
S07,INT,asis,596.469,596.802,0.333000000013,1,blink,False
S07,INT,asis,600.143,600.476,0.333000000013,1,blink,False
S07,INT,asis,614.512,615.181,0.669000000024,2,extended,False
S07,INT,asis,618.855,619.188,0.333000000013,1,blink,False
S07,INT,asis,621.538,621.871,0.333000000013,1,blink,False
S07,INT,asis,622.543,622.876,0.333000000013,1,blink,False
S07,INT,asis,625.217,625.55,0.333000000013,1,blink,False
S07,INT,asis,636.256,637.925,1.66900000001,5,extended,False
S07,INT,asis,638.249,638.582,0.333000000013,1,blink,False
S07,INT,asis,639.264,639.597,0.333000000013,1,blink,False
S07,INT,asis,639.93,641.272,1.342,4,extended,False
S07,INT,asis,644.624,644.957,0.333000000013,1,blink,False
S07,INT,asis,647.97,648.303,0.333000000013,1,blink,False
S07,INT,asis,649.311,649.644,0.333000000013,1,blink,False
S07,INT,asis,649.98,650.644,0.664000000004,2,extended,False
S07,INT,asis,650.978,651.311,0.333000000013,1,blink,False
S07,INT,asis,655.676,657.343,1.66700000002,5,extended,False
S07,INT,asis,658.019,659.692,1.67300000002,5,extended,False
S07,INT,asis,660.359,661.028,0.669000000009,2,extended,False
S07,INT,asis,662.033,662.7,0.667000000016,2,extended,False
S07,INT,asis,663.041,663.374,0.333000000013,1,blink,False
S07,INT,asis,664.383,664.716,0.333000000013,1,blink,False
S07,INT,asis,666.39,666.723,0.333000000013,1,blink,False
S07,INT,asis,667.393,667.726,0.333000000013,1,blink,False
S07,INT,asis,668.398,669.398,1.00000000001,3,extended,False
S07,INT,asis,670.067,672.399,2.33200000001,7,extended,False
S07,INT,asis,672.741,673.406,0.665000000008,2,extended,False
S07,INT,asis,674.747,678.428,3.68100000001,11,extended,False
S07,INT,asis,680.095,680.765,0.670000000013,2,extended,False
S07,INT,asis,681.095,685.444,4.34900000002,13,extended,False
S07,INT,asis,686.088,687.104,1.01600000002,3,extended,False
S07,INT,asis,688.121,688.454,0.333000000013,1,blink,False
S07,INT,asis,689.459,689.792,0.333000000013,1,blink,False
S07,INT,asis,694.483,694.816,0.333000000013,1,blink,False
S07,INT,asis,696.158,696.491,0.333000000013,1,blink,False
S07,INT,asis,699.51,699.843,0.333000000013,1,blink,False
S07,INT,asis,705.864,706.197,0.333000000013,1,blink,False
S07,INT,asis,707.539,708.207,0.66800000002,2,extended,False
S07,INT,asis,710.224,710.875,0.651000000013,2,extended,False
S07,INT,asis,712.563,713.23,0.667000000016,2,extended,False
S07,INT,asis,715.57,716.238,0.668000000005,2,extended,False
S07,INT,asis,716.57,718.244,1.67400000001,5,extended,False
S07,INT,asis,719.585,720.587,1.00200000001,3,extended,False
S07,INT,asis,721.26,721.593,0.333000000013,1,blink,False
S07,INT,asis,721.928,722.929,1.00100000002,3,extended,False
S07,INT,asis,723.934,724.267,0.333000000013,1,blink,False
S07,INT,asis,724.935,725.268,0.333000000013,1,blink,False
S07,INT,asis,725.934,726.267,0.333000000013,1,blink,False
S07,INT,asis,728.617,728.95,0.333000000013,1,blink,False
S07,INT,asis,731.308,731.969,0.661000000007,2,extended,False
S07,INT,asis,732.315,732.974,0.659000000014,2,extended,False
S07,INT,asis,733.982,734.99,1.00800000002,3,extended,False
S07,INT,asis,735.992,736.325,0.333000000013,1,blink,False
S07,INT,asis,737.673,738.006,0.333000000013,1,blink,False
S07,INT,asis,738.681,741.371,2.69,8,extended,False
S07,INT,asis,742.371,743.371,1.00000000001,3,extended,False
S07,INT,asis,744.379,745.049,0.670000000013,2,extended,False
S07,INT,asis,745.389,751.419,6.03000000001,18,extended,False
S07,INT,asis,751.755,752.088,0.333000000013,1,blink,False
S07,INT,asis,752.762,753.43,0.66800000002,2,extended,False
S07,INT,asis,753.76,754.093,0.333000000013,1,blink,False
S07,INT,asis,757.784,758.117,0.333000000013,1,blink,False
S07,INT,asis,758.451,758.784,0.333000000013,1,blink,False
S07,INT,asis,761.458,761.791,0.333000000013,1,blink,False
S07,INT,asis,765.144,765.477,0.333000000013,1,blink,False
S07,INT,asis,767.832,768.165,0.333000000013,1,blink,False
S07,INT,asis,770.173,771.507,1.334,4,extended,False
S07,INT,asis,772.181,774.525,2.34400000001,7,extended,False
S07,INT,asis,778.54,778.873,0.333000000013,1,blink,False
S07,INT,asis,780.221,780.554,0.333000000013,1,blink,False
S07,INT,asis,784.239,784.572,0.333000000013,1,blink,False
S07,INT,asis,786.911,787.244,0.333000000013,1,blink,False
S07,INT,asis,788.247,788.58,0.333000000013,1,blink,False
S07,INT,asis,790.934,791.6,0.666000000012,2,extended,False
S07,INT,asis,791.934,793.942,2.00800000002,6,extended,False
S07,INT,asis,794.618,794.951,0.333000000013,1,blink,False
S07,INT,asis,796.96,799.302,2.34200000002,7,extended,False
S07,INT,asis,799.632,802.64,3.008,9,extended,False
S07,INT,asis,803.648,806.331,2.68300000002,8,extended,False
S07,INT,asis,808.005,808.672,0.667000000016,2,extended,False
S07,INT,asis,809.341,809.674,0.333000000013,1,blink,False
S07,INT,asis,811.021,811.354,0.333000000013,1,blink,False
S07,INT,asis,815.045,815.378,0.333000000013,1,blink,False
S07,INT,asis,817.053,818.029,0.976000000024,3,extended,False
S07,INT,asis,818.386,820.394,2.00800000002,6,extended,False
S07,INT,asis,823.41,823.743,0.333000000013,1,blink,False
S07,INT,asis,828.45,829.116,0.666000000012,2,extended,False
S07,INT,asis,830.125,830.458,0.333000000013,1,blink,False
S07,INT,asis,833.815,834.148,0.333000000013,1,blink,False
S07,INT,asis,836.157,836.826,0.669000000009,2,extended,False
S07,INT,asis,840.514,840.847,0.333000000013,1,blink,False
S07,INT,asis,841.189,841.522,0.333000000013,1,blink,False
S07,INT,asis,843.53,844.163,0.633000000016,2,extended,False
S07,INT,asis,850.578,851.247,0.669000000009,2,extended,False
S07,INT,asis,852.936,856.627,3.69100000002,11,extended,False
S07,INT,asis,857.634,859.976,2.34200000002,7,extended,False
S07,INT,asis,860.985,863.325,2.34000000003,7,extended,False
S07,INT,asis,865.008,865.682,0.674000000014,2,extended,False
S07,INT,asis,866.349,868.701,2.35200000001,7,extended,False
S07,INT,asis,869.041,871.016,1.97500000001,6,extended,False
S07,INT,asis,873.064,873.731,0.667000000016,2,extended,False
S07,INT,asis,875.074,876.413,1.33900000001,4,extended,False
S07,INT,asis,878.429,878.762,0.333000000013,1,blink,False
S07,INT,asis,883.461,883.794,0.333000000013,1,blink,False
S07,INT,asis,886.136,886.469,0.333000000013,1,blink,False
S07,INT,asis,887.153,887.486,0.333000000013,1,blink,False
S07,INT,asis,888.163,888.496,0.333000000013,1,blink,False
S07,INT,asis,893.196,893.529,0.333000000013,1,blink,False
S07,INT,asis,897.217,897.883,0.666000000012,2,extended,False
S07,INT,asis,899.905,900.238,0.333000000013,1,blink,False
S07,INT,asis,904.248,904.581,0.333000000013,1,blink,False
S07,INT,asis,904.926,905.259,0.333000000013,1,blink,False
S07,INT,asis,906.264,906.597,0.333000000013,1,blink,False
S07,INT,asis,907.605,908.245,0.640000000014,2,extended,False
S07,INT,asis,909.28,909.949,0.669000000024,2,extended,False
S07,INT,asis,910.622,910.955,0.333000000013,1,blink,False
S07,INT,asis,911.63,911.963,0.333000000013,1,blink,False
S07,INT,asis,912.296,912.971,0.675000000017,2,extended,False
S07,INT,asis,913.971,916.987,3.01600000002,9,extended,False
S07,INT,asis,917.321,917.989,0.668000000005,2,extended,False
S07,INT,asis,918.998,919.331,0.333000000013,1,blink,False
S07,INT,asis,919.997,920.33,0.333000000013,1,blink,False
S07,INT,asis,921.335,922.002,0.667000000016,2,extended,False
S07,INT,asis,923.011,923.688,0.677000000025,2,extended,False
S07,INT,asis,926.693,927.026,0.333000000013,1,blink,False
S07,INT,asis,931.694,932.027,0.333000000013,1,blink,False
S07,INT,asis,933.744,934.077,0.333000000013,1,blink,False
S07,INT,asis,936.415,937.09,0.675000000017,2,extended,False
S07,INT,asis,939.098,945.455,6.357,19,extended,False
S07,INT,asis,948.132,948.465,0.333000000013,1,blink,False
S07,INT,asis,951.478,954.835,3.35700000002,10,extended,False
S07,INT,asis,957.154,957.851,0.697000000015,2,extended,False
S07,INT,asis,962.209,962.542,0.333000000013,1,blink,False
S08,BOR,asis,0,35.832,35.832,107,extended,False
S08,BOR,asis,37.168,37.501,0.332999999999,1,blink,False
S08,BOR,asis,39.517,39.85,0.332999999999,1,blink,False
S08,BOR,asis,40.873,41.206,0.332999999999,1,blink,False
S08,BOR,asis,44.55,44.883,0.332999999999,1,blink,False
