subject,stimulus,round,variant,bin,t_s,duration_s,cognitive_load,decimation_step,gaze_dev,hr,openness,openness_sentinel,pupil,grid,t_frac
S08,BOR,1,unified,327,327,771.8,0.322069,1,,83,0,0,,abs,
S08,BOR,1,unified,328,328,771.8,0.322069,1,,83.6666666667,0,0,,abs,
S08,BOR,1,unified,329,329,771.8,0.322069,1,,85,0,0,,abs,
S08,BOR,1,unified,330,330,771.8,0.322069,1,,85,0,0,,abs,
S08,BOR,1,unified,331,331,771.8,0.322069,1,,85,0,0,,abs,
S08,BOR,1,unified,332,332,771.8,0.322069,1,,85,0,0,,abs,
S08,BOR,1,unified,333,333,771.8,0.322069,1,0.0766093989012,85.3333333333,0,0,,abs,
S08,BOR,1,unified,334,334,771.8,0.322069,1,0.0835086647569,86,0.666666666667,0.666666666667,5.15847,abs,
S08,BOR,1,unified,335,335,771.8,0.322069,1,0.135502828691,86,1,1,4.49543,abs,
S08,BOR,1,unified,336,336,771.8,0.322069,1,0.144900593183,86,1,1,4.56707,abs,
S08,BOR,1,unified,337,337,771.8,0.322069,1,0.144000498816,86,1,1,4.374527,abs,
S08,BOR,1,unified,338,338,771.8,0.322069,1,0.142852069364,86,1,1,4.15851583333,abs,
S08,BOR,1,unified,339,339,771.8,0.322069,1,0.144480220382,86,1,1,4.287608,abs,
S08,BOR,1,unified,340,340,771.8,0.322069,1,0.144737693777,86,1,1,4.47005983333,abs,
S08,BOR,1,unified,341,341,771.8,0.322069,1,0.140181769941,86,1,1,4.3573965,abs,
S08,BOR,1,unified,342,342,771.8,0.322069,1,0.140823697953,86,0.666666666667,0.666666666667,4.3031655,abs,
S08,BOR,1,unified,343,343,771.8,0.322069,1,0.131140616783,85.6666666667,1,1,4.069674,abs,
S08,BOR,1,unified,344,344,771.8,0.322069,1,0.0791503150561,85,1,1,3.91767883333,abs,
S08,BOR,1,unified,345,345,771.8,0.322069,1,0.0788204642524,85,1,1,4.00815316667,abs,
S08,BOR,1,unified,346,346,771.8,0.322069,1,0.0793562142002,85,1,1,4.00365183333,abs,
S08,BOR,1,unified,347,347,771.8,0.322069,1,0.078441830421,85,1,1,3.8766785,abs,
S08,BOR,1,unified,348,348,771.8,0.322069,1,0.0617056390748,85.3333333333,0.666666666667,0.666666666667,3.81419375,abs,
S08,BOR,1,unified,349,349,771.8,0.322069,1,0.0583438085833,86,0,0,,abs,
S08,BOR,1,unified,350,350,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,351,351,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,352,352,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,353,353,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,354,354,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,355,355,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,356,356,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,357,357,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,358,358,771.8,0.322069,1,,86.3333333333,0,0,,abs,
S08,BOR,1,unified,359,359,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,360,360,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,361,361,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,362,362,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,363,363,771.8,0.322069,1,0.268371079852,87.3333333333,0,0,,abs,
S08,BOR,1,unified,364,364,771.8,0.322069,1,0.188418063431,88,0.666666666667,0.666666666667,4.04672625,abs,
S08,BOR,1,unified,365,365,771.8,0.322069,1,0.0931153635541,88,0.666666666667,0.666666666667,3.1680715,abs,
S08,BOR,1,unified,366,366,771.8,0.322069,1,0.0847457939086,88,0.333333333333,0.333333333333,3.490364,abs,
S08,BOR,1,unified,367,367,771.8,0.322069,1,,88,0,0,,abs,
S08,BOR,1,unified,368,368,771.8,0.322069,1,,88.6666666667,0,0,,abs,
S08,BOR,1,unified,369,369,771.8,0.322069,1,,90,0,0,,abs,
S08,BOR,1,unified,370,370,771.8,0.322069,1,,90,0,0,,abs,
S08,BOR,1,unified,371,371,771.8,0.322069,1,,90,0,0,,abs,
S08,BOR,1,unified,372,372,771.8,0.322069,1,,90,0,0,,abs,
S08,BOR,1,unified,373,373,771.8,0.322069,1,,90.3333333333,0,0,,abs,
S08,BOR,1,unified,374,374,771.8,0.322069,1,,91,0,0,,abs,
S08,BOR,1,unified,375,375,771.8,0.322069,1,,91,0,0,,abs,
S08,BOR,1,unified,376,376,771.8,0.322069,1,,91,0,0,,abs,
S08,BOR,1,unified,377,377,771.8,0.322069,1,,91,0,0,,abs,
S08,BOR,1,unified,378,378,771.8,0.322069,1,,91.3333333333,0,0,,abs,
S08,BOR,1,unified,379,379,771.8,0.322069,1,,92,0,0,,abs,
S08,BOR,1,unified,380,380,771.8,0.322069,1,,92,0,0,,abs,
S08,BOR,1,unified,381,381,771.8,0.322069,1,,92,0,0,,abs,
S08,BOR,1,unified,382,382,771.8,0.322069,1,,92,0,0,,abs,
S08,BOR,1,unified,383,383,771.8,0.322069,1,,91.3333333333,0,0,,abs,
S08,BOR,1,unified,384,384,771.8,0.322069,1,,90,0,0,,abs,
S08,BOR,1,unified,385,385,771.8,0.322069,1,,90,0,0,,abs,
S08,BOR,1,unified,386,386,771.8,0.322069,1,,90,0,0,,abs,
S08,BOR,1,unified,387,387,771.8,0.322069,1,,90,0,0,,abs,
S08,BOR,1,unified,388,388,771.8,0.322069,1,,89.3333333333,0,0,,abs,
S08,BOR,1,unified,389,389,771.8,0.322069,1,,88,0,0,,abs,
S08,BOR,1,unified,390,390,771.8,0.322069,1,,88,0,0,,abs,
S08,BOR,1,unified,391,391,771.8,0.322069,1,,88,0,0,,abs,
S08,BOR,1,unified,392,392,771.8,0.322069,1,,88,0,0,,abs,
S08,BOR,1,unified,393,393,771.8,0.322069,1,,87.6666666667,0,0,,abs,
S08,BOR,1,unified,394,394,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,395,395,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,396,396,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,397,397,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,398,398,771.8,0.322069,1,,85.6666666667,0,0,,abs,
S08,BOR,1,unified,399,399,771.8,0.322069,1,,85,0,0,,abs,
S08,BOR,1,unified,400,400,771.8,0.322069,1,,85,0,0,,abs,
S08,BOR,1,unified,401,401,771.8,0.322069,1,,85,0,0,,abs,
S08,BOR,1,unified,402,402,771.8,0.322069,1,,85,0,0,,abs,
S08,BOR,1,unified,403,403,771.8,0.322069,1,,85.6666666667,0,0,,abs,
S08,BOR,1,unified,404,404,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,405,405,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,406,406,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,407,407,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,408,408,771.8,0.322069,1,,86.6666666667,0,0,,abs,
S08,BOR,1,unified,409,409,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,410,410,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,411,411,771.8,0.322069,1,0.0466280142355,87,0,0.333333333333,4.33548,abs,
S08,BOR,1,unified,412,412,771.8,0.322069,1,0.0499316704262,87,0.333333333333,0.666666666667,3.97849625,abs,
S08,BOR,1,unified,413,413,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,414,414,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,415,415,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,416,416,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,417,417,771.8,0.322069,1,,87,0,0,,abs,
S08,BOR,1,unified,418,418,771.8,0.322069,1,,86.3333333333,0,0,,abs,
S08,BOR,1,unified,419,419,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,420,420,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,421,421,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,422,422,771.8,0.322069,1,,86,0,0,,abs,
S08,BOR,1,unified,423,423,771.8,0.322069,1,,87.3333333333,0,0,,abs,
S08,BOR,1,unified,424,424,771.8,0.322069,1,,88,0,0,,abs,
S08,BOR,1,unified,425,425,771.8,0.322069,1,,88,0,0,,abs,
S08,BOR,1,unified,426,426,771.8,0.322069,1,,88,0,0,,abs,
S08,BOR,1,unified,427,427,771.8,0.322069,1,,88,0,0,,abs,
S08,BOR,1,unified,428,428,771.8,0.322069,1,,87.3333333333,0,0,,abs,
S08,BOR,1,unified,429,429,771.8,0.322069,1,0.0956148498477,87,0,0,,abs,
S08,BOR,1,unified,430,430,771.8,0.322069,1,0.0778900897905,87,0.666666666667,0.666666666667,4.9998665,abs,
S08,BOR,1,unified,431,431,771.8,0.322069,1,0.0792340397337,87,0.666666666667,1,3.78262583333,abs,
S08,BOR,1,unified,432,432,771.8,0.322069,1,0.0849939416198,87,1,1,3.87378433333,abs,
S08,BOR,1,unified,433,433,771.8,0.322069,1,0.0867427351028,86,1,1,4.04271666667,abs,
S08,BOR,1,unified,434,434,771.8,0.322069,1,0.0866802448933,86,1,1,3.921593,abs,
S08,BOR,1,unified,435,435,771.8,0.322069,1,0.0858001256885,86,1,1,3.59271233333,abs,
S08,BOR,1,unified,436,436,771.8,0.322069,1,0.0837959318074,86,1,1,3.45532216667,abs,
S08,BOR,1,unified,437,437,771.8,0.322069,1,0.0837553242467,86,1,1,3.36054983333,abs,
S08,BOR,1,unified,438,438,771.8,0.322069,1,0.089432460375,86,1,1,3.4369785,abs,
S08,BOR,1,unified,439,439,771.8,0.322069,1,0.0868475860823,86,1,1,3.60475666667,abs,
S08,BOR,1,unified,440,440,771.8,0.322069,1,0.0822253002427,86,1,1,3.614095,abs,
S08,BOR,1,unified,441,441,771.8,0.322069,1,0.0822819962353,86,1,1,3.82568866667,abs,
S08,BOR,1,unified,442,442,771.8,0.322069,1,0.106464458887,86,1,1,4.32587166667,abs,
S08,BOR,1,unified,443,443,771.8,0.322069,1,0.279632488911,87.3333333333,0.666666666667,0.666666666667,4.81960675,abs,
S08,BOR,1,unified,444,444,771.8,0.322069,1,0.319856928726,88,0.666666666667,0.666666666667,5.03124225,abs,
S08,BOR,1,unified,445,445,771.8,0.322069,1,0.261281366133,88,0.666666666667,0.666666666667,4.37778075,abs,
S08,BOR,1,unified,446,446,771.8,0.322069,1,0.15533008938,88,1,1,4.024198,abs,
S08,BOR,1,unified,447,447,771.8,0.322069,1,0.145229888665,88,1,1,3.80005383333,abs,
S08,BOR,1,unified,448,448,771.8,0.322069,1,0.0949507471888,88,0.333333333333,0.333333333333,3.728882,abs,
S08,BOR,1,unified,449,449,771.8,0.322069,1,0.0711136317214,88,0,0,,abs,
S08,BOR,1,unified,450,450,771.8,0.322069,1,0.089437787028,88,0.333333333333,0.333333333333,3.805115,abs,
S08,BOR,1,unified,451,451,771.8,0.322069,1,0.153536532378,88,0.666666666667,0.666666666667,3.9125785,abs,
S08,BOR,1,unified,452,452,771.8,0.322069,1,0.112980970133,88,1,1,3.8596675,abs,
S08,BOR,1,unified,453,453,771.8,0.322069,1,0.0992218785261,88.6666666667,0.666666666667,0.666666666667,3.78660575,abs,
S08,BOR,1,unified,454,454,771.8,0.322069,1,0.0998302530626,89,0.666666666667,0.666666666667,3.7587775,abs,
S08,BOR,1,unified,455,455,771.8,0.322069,1,0.0986828867015,89,1,1,3.67277033333,abs,
S08,BOR,1,unified,456,456,771.8,0.322069,1,0.0970895754822,89,1,1,3.6495005,abs,
S08,BOR,1,unified,457,457,771.8,0.322069,1,0.0951103090734,89,1,1,3.76257083333,abs,
S08,BOR,1,unified,458,458,771.8,0.322069,1,0.0933339294279,90.3333333333,1,1,3.653122,abs,
S08,BOR,1,unified,459,459,771.8,0.322069,1,0.0889231482553,91,1,1,3.795606,abs,
S08,BOR,1,unified,460,460,771.8,0.322069,1,0.087849285417,91,0.666666666667,0.666666666667,3.8389245,abs,
S08,BOR,1,unified,461,461,771.8,0.322069,1,0.115145307199,91,0.666666666667,0.666666666667,3.779228,abs,
S08,BOR,1,unified,462,462,771.8,0.322069,1,0.13859831078,91,1,1,3.70505266667,abs,
S08,BOR,1,unified,463,463,771.8,0.322069,1,0.0818760867153,91,1,1,3.5105565,abs,
S08,BOR,1,unified,464,464,771.8,0.322069,1,0.0764551700916,91,1,1,3.477094,abs,
S08,BOR,1,unified,465,465,771.8,0.322069,1,0.0678631139527,91,1,1,3.4569855,abs,
S08,BOR,1,unified,466,466,771.8,0.322069,1,0.0624870319105,91,1,1,3.403371,abs,
S08,BOR,1,unified,467,467,771.8,0.322069,1,0.0616407354546,91,1,1,3.36778766667,abs,
S08,BOR,1,unified,468,468,771.8,0.322069,1,0.056568298908,91,1,1,3.3819655,abs,
S08,BOR,1,unified,469,469,771.8,0.322069,1,0.0525154985139,91,1,1,3.36814366667,abs,
S08,BOR,1,unified,470,470,771.8,0.322069,1,0.0491501402422,91,1,1,3.27143366667,abs,
S08,BOR,1,unified,471,471,771.8,0.322069,1,0.0401284055702,91,1,1,3.13200883333,abs,
S08,BOR,1,unified,472,472,771.8,0.322069,1,0.0366511169886,91,1,1,3.070132,abs,
S08,BOR,1,unified,473,473,771.8,0.322069,1,0.036344771074,91,1,1,3.20071633333,abs,
S08,BOR,1,unified,474,474,771.8,0.233722333333,1,0.152462454232,91,1,1,3.284322,abs,
S08,BOR,1,unified,475,475,771.8,0.195350333333,1,0.0796061881632,91,1,1,3.323232,abs,
S08,BOR,1,unified,476,476,771.8,0.203325,1,0.0369041137255,91,1,1,3.43442516667,abs,
S08,BOR,1,unified,477,477,771.8,0.207298,1,0.033172787734,91,1,1,3.33170083333,abs,
S08,BOR,1,unified,478,478,771.8,0.209465333333,1,0.0349669198685,91,0.666666666667,0.666666666667,3.20760725,abs,
S08,BOR,1,unified,479,479,771.8,0.221229333333,1,0.023768794337,91,1,1,3.24438216667,abs,
S08,BOR,1,unified,480,480,771.8,0.232611,1,0.0177398185107,91,1,1,3.106107,abs,
S08,BOR,1,unified,481,481,771.8,0.236856666667,1,0.0150239692054,91,0.666666666667,0.666666666667,3.144596,abs,
S08,BOR,1,unified,482,482,771.8,0.23652,1,0.128933044254,91,0.666666666667,0.666666666667,3.2070735,abs,
S08,BOR,1,unified,483,483,771.8,0.247992333333,1,0.120441224425,88,0.333333333333,0.333333333333,3.142807,abs,
S08,BOR,1,unified,484,484,771.8,0.266105666667,1,0.0751439813725,88,1,1,3.04814916667,abs,
S08,BOR,1,unified,485,485,771.8,0.325069333333,1,0.0349714014627,88,0.666666666667,0.666666666667,2.92192475,abs,
S08,BOR,1,unified,486,486,771.8,0.352892333333,1,0.068809732181,88,0.666666666667,0.666666666667,3.16105675,abs,
S08,BOR,1,unified,487,487,771.8,0.354163666667,1,0.191062096177,88,0.333333333333,0.333333333333,3.2945785,abs,
S08,BOR,1,unified,488,488,771.8,0.354779333333,1,0.160251700284,87,0.666666666667,0.666666666667,3.0381125,abs,
S08,BOR,1,unified,489,489,771.8,0.352471,1,0.0700642562224,87,1,1,2.95614116667,abs,
S08,BOR,1,unified,490,490,771.8,0.329384666667,1,0.0749931284146,87,0.666666666667,0.666666666667,3.1997375,abs,
S08,BOR,1,unified,491,491,771.8,0.278897666667,1,0.0857457125453,87,0.666666666667,0.666666666667,3.18205625,abs,
S08,BOR,1,unified,492,492,771.8,0.260985666667,1,0.0814751888186,87,0.666666666667,0.666666666667,3.265152,abs,
S08,BOR,1,unified,493,493,771.8,0.240122,1,0.0311770988976,86,1,1,3.14402516667,abs,
S08,BOR,1,unified,494,494,771.8,0.234690333333,1,0.0296424031979,86,1,1,3.30946333333,abs,
S08,BOR,1,unified,495,495,771.8,0.235382666667,1,0.0645376272918,86,0.666666666667,0.666666666667,3.0855105,abs,
S08,BOR,1,unified,496,496,771.8,0.253866666667,1,0.190590374905,86,1,1,2.99095916667,abs,
S08,BOR,1,unified,497,497,771.8,0.290213,1,0.160784466316,86,0.666666666667,0.666666666667,2.91114025,abs,
S08,BOR,1,unified,498,498,771.8,0.314884666667,1,0.0648123024636,86,0.666666666667,0.666666666667,3.06956875,abs,
S08,BOR,1,unified,499,499,771.8,0.326161333333,1,0.0512675894747,86,0.333333333333,0.333333333333,2.9569245,abs,
S08,BOR,1,unified,500,500,771.8,0.321356,1,0.162265215003,86,0.333333333333,0.333333333333,3.109871,abs,
S08,BOR,1,unified,501,501,771.8,0.320724666667,1,0.171474056103,86,0.333333333333,0.333333333333,3.1471025,abs,
S08,BOR,1,unified,502,502,771.8,0.316951,1,0.169154703948,86,1,1,3.30829366667,abs,
S08,BOR,1,unified,503,503,771.8,0.309936,1,0.0703662188705,85,0.666666666667,0.666666666667,3.867916,abs,
S08,BOR,1,unified,504,504,771.8,0.320799333333,1,0.0659960913335,85,0.666666666667,0.666666666667,3.698681,abs,
S08,BOR,1,unified,505,505,771.8,0.352749,1,0.103348105815,85,1,1,3.72047433333,abs,
S08,BOR,1,unified,506,506,771.8,0.360968666667,1,0.103585909812,85,1,1,3.92009483333,abs,
S08,BOR,1,unified,507,507,771.8,0.357134,1,0.102233783367,85,1,1,4.01192216667,abs,
S08,BOR,1,unified,508,508,771.8,0.364663,1,0.095762334076,85,0.333333333333,0.666666666667,3.870678,abs,
S08,BOR,1,unified,509,509,771.8,0.364969333333,1,0.104115320679,85,0.666666666667,0.666666666667,3.6734695,abs,
S08,BOR,1,unified,510,510,771.8,0.332257333333,1,0.0619336247775,85,0.666666666667,0.666666666667,3.59598175,abs,
S08,BOR,1,unified,511,511,771.8,0.308823,1,0.047843065957,85,1,1,3.40999083333,abs,
S08,BOR,1,unified,512,512,771.8,0.258222,1,0.074710492931,85,0.333333333333,0.333333333333,3.483963,abs,
S08,BOR,1,unified,513,513,771.8,0.230741333333,1,0.0620351957447,84,1,1,3.46345,abs,
S08,BOR,1,unified,514,514,771.8,0.507018,1,0.062335044085,84,1,1,3.46477766667,abs,
S08,BOR,1,unified,515,515,771.8,0.547581333333,1,0.0627079101849,84,0.666666666667,0.666666666667,3.64919275,abs,
S08,BOR,1,unified,516,516,771.8,0.497921333333,1,0.173263872676,84,0.666666666667,0.666666666667,3.65524675,abs,
S08,BOR,1,unified,517,517,771.8,0.5850805,1,0.201142180962,84,0,0,,abs,
S08,BOR,1,unified,518,518,771.8,0.601827,1,0.189832002481,84,0.666666666667,0.666666666667,3.53579325,abs,
S08,BOR,1,unified,519,519,771.8,0.464951333333,1,0.0834089839663,84,0.666666666667,0.666666666667,3.607975,abs,
S08,BOR,1,unified,520,520,771.8,0.476009666667,1,0.069232817868,84,0.666666666667,0.666666666667,3.519909,abs,
S08,BOR,1,unified,521,521,771.8,0.550456333333,1,0.0846640707049,84,1,1,3.40142066667,abs,
S08,BOR,1,unified,522,522,771.8,0.688445,1,0.0638085693927,84,0.666666666667,0.666666666667,3.62709825,abs,
S08,BOR,1,unified,523,523,771.8,0.681467,1,0.0292934821633,86,0.666666666667,0.666666666667,3.8389775,abs,
S08,BOR,1,unified,524,524,771.8,0.600982,1,0.0186080559334,86,1,1,3.71439616667,abs,
S08,BOR,1,unified,525,525,771.8,0.463478666667,1,0.0917716384343,86,1,1,4.11923733333,abs,
S08,BOR,1,unified,526,526,771.8,0.469890333333,1,0.184057916476,86,0,0,,abs,
S08,BOR,1,unified,527,527,771.8,0.466002333333,1,0.262476545827,86,0.666666666667,0.666666666667,3.76198575,abs,
S08,BOR,1,unified,528,528,771.8,0.462537666667,1,0.0779328528878,87,1,1,3.7979,abs,
S08,BOR,1,unified,529,529,771.8,0.373510666667,1,0.0949302509601,87,0.666666666667,0.666666666667,3.6638565,abs,
S08,BOR,1,unified,530,530,771.8,0.2067,1,0.239438927495,87,0,0,,abs,
S08,BOR,1,unified,531,531,771.8,0.213221,1,,87,0,0,,abs,
S08,BOR,1,unified,532,532,771.8,0.21645,1,,87,0,0,,abs,
S08,BOR,1,unified,533,533,771.8,0.218802666667,1,,88,0,0,,abs,
S08,BOR,1,unified,534,534,771.8,0.220997666667,1,,88,0,0,,abs,
S08,BOR,1,unified,535,535,771.8,0.213914333333,1,,88,0,0,,abs,
S08,BOR,1,unified,536,536,771.8,0.208205,1,,88,0,0,,abs,
S08,BOR,1,unified,537,537,771.8,0.208205,1,,88,0,0,,abs,
S08,BOR,1,unified,538,538,771.8,0.208205,1,0.0609343909463,89,0,0,,abs,
S08,BOR,1,unified,539,539,771.8,0.208205,1,0.0609343909463,89,0.333333333333,0.333333333333,4.5849075,abs,
S08,BOR,1,unified,540,540,771.8,0.208205,1,0.0609343909463,89,0,0,,abs,
S08,BOR,1,unified,541,541,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,542,542,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,543,543,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,544,544,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,545,545,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,546,546,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,547,547,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,548,548,771.8,0.208205,1,,86,0,0,,abs,
S08,BOR,1,unified,549,549,771.8,0.208205,1,,86,0,0,,abs,
S08,BOR,1,unified,550,550,771.8,0.208205,1,,86,0,0,,abs,
S08,BOR,1,unified,551,551,771.8,0.208205,1,,86,0,0,,abs,
S08,BOR,1,unified,552,552,771.8,0.208205,1,,86,0,0,,abs,
S08,BOR,1,unified,553,553,771.8,0.208205,1,0.238721256675,86,0.333333333333,0.333333333333,5.0563885,abs,
S08,BOR,1,unified,554,554,771.8,0.208205,1,0.219280176019,86,0.666666666667,0.666666666667,3.60561725,abs,
S08,BOR,1,unified,555,555,771.8,0.208205,1,0.292241954365,86,0.666666666667,0.666666666667,3.6789895,abs,
S08,BOR,1,unified,556,556,771.8,0.208205,1,0.199061718267,86,1,1,3.50577283333,abs,
S08,BOR,1,unified,557,557,771.8,0.208205,1,0.161950175857,86,1,1,3.9519935,abs,
S08,BOR,1,unified,558,558,771.8,0.208205,1,0.151943531701,86,1,1,3.87696583333,abs,
S08,BOR,1,unified,559,559,771.8,0.208205,1,0.197058446867,86,1,1,3.8529255,abs,
S08,BOR,1,unified,560,560,771.8,0.208205,1,0.123071160005,86,0.333333333333,0.333333333333,4.257782,abs,
S08,BOR,1,unified,561,561,771.8,0.208205,1,0.0806093087411,86,1,1,3.79176316667,abs,
S08,BOR,1,unified,562,562,771.8,0.208205,1,0.238453611412,86.3333333333,1,1,3.61387866667,abs,
S08,BOR,1,unified,563,563,771.8,0.208205,1,0.315361401629,87,0,0,,abs,
S08,BOR,1,unified,564,564,771.8,0.208205,1,,87,0,0,,abs,
S08,BOR,1,unified,565,565,771.8,0.208205,1,,87,0,0,,abs,
S08,BOR,1,unified,566,566,771.8,0.208205,1,,87,0,0,,abs,
S08,BOR,1,unified,567,567,771.8,0.208205,1,,87.6666666667,0,0,,abs,
S08,BOR,1,unified,568,568,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,569,569,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,570,570,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,571,571,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,572,572,771.8,0.208205,1,,90.3333333333,0,0,,abs,
S08,BOR,1,unified,573,573,771.8,0.208205,1,,93,0,0,,abs,
S08,BOR,1,unified,574,574,771.8,0.208205,1,,93,0,0,,abs,
S08,BOR,1,unified,575,575,771.8,0.208205,1,,93,0,0,,abs,
S08,BOR,1,unified,576,576,771.8,0.208205,1,,93,0,0,,abs,
S08,BOR,1,unified,577,577,771.8,0.208205,1,,93.3333333333,0,0,,abs,
S08,BOR,1,unified,578,578,771.8,0.208205,1,,94,0,0,,abs,
S08,BOR,1,unified,579,579,771.8,0.208205,1,,94,0,0,,abs,
S08,BOR,1,unified,580,580,771.8,0.208205,1,,94,0,0,,abs,
S08,BOR,1,unified,581,581,771.8,0.208205,1,,94,0,0,,abs,
S08,BOR,1,unified,582,582,771.8,0.208205,1,,94.3333333333,0,0,,abs,
S08,BOR,1,unified,583,583,771.8,0.208205,1,,95,0,0,,abs,
S08,BOR,1,unified,584,584,771.8,0.208205,1,,95,0,0,,abs,
S08,BOR,1,unified,585,585,771.8,0.208205,1,,95,0,0,,abs,
S08,BOR,1,unified,586,586,771.8,0.208205,1,,95,0,0,,abs,
S08,BOR,1,unified,587,587,771.8,0.208205,1,,95,0,0,,abs,
S08,BOR,1,unified,588,588,771.8,0.208205,1,,95,0,0,,abs,
S08,BOR,1,unified,589,589,771.8,0.208205,1,,95,0,0,,abs,
S08,BOR,1,unified,590,590,771.8,0.208205,1,,95,0,0,,abs,
S08,BOR,1,unified,591,591,771.8,0.208205,1,,95,0,0,,abs,
S08,BOR,1,unified,592,592,771.8,0.208205,1,,94,0,0,,abs,
S08,BOR,1,unified,593,593,771.8,0.208205,1,,92,0,0,,abs,
S08,BOR,1,unified,594,594,771.8,0.208205,1,,92,0,0,,abs,
S08,BOR,1,unified,595,595,771.8,0.208205,1,,92,0,0,,abs,
S08,BOR,1,unified,596,596,771.8,0.208205,1,,92,0,0,,abs,
S08,BOR,1,unified,597,597,771.8,0.208205,1,,91.3333333333,0,0,,abs,
S08,BOR,1,unified,598,598,771.8,0.208205,1,,91,0,0,,abs,
S08,BOR,1,unified,599,599,771.8,0.208205,1,,91,0,0,,abs,
S08,BOR,1,unified,600,600,771.8,0.208205,1,,91,0,0,,abs,
S08,BOR,1,unified,601,601,771.8,0.208205,1,,91,0,0,,abs,
S08,BOR,1,unified,602,602,771.8,0.208205,1,,90.3333333333,0,0,,abs,
S08,BOR,1,unified,603,603,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,604,604,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,605,605,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,606,606,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,607,607,771.8,0.208205,1,,89.3333333333,0,0,,abs,
S08,BOR,1,unified,608,608,771.8,0.208205,1,,90,0,0,,abs,
S08,BOR,1,unified,609,609,771.8,0.208205,1,,90,0,0,,abs,
S08,BOR,1,unified,610,610,771.8,0.208205,1,,90,0,0,,abs,
S08,BOR,1,unified,611,611,771.8,0.208205,1,,90,0,0,,abs,
S08,BOR,1,unified,612,612,771.8,0.208205,1,,89.3333333333,0,0,,abs,
S08,BOR,1,unified,613,613,771.8,0.208205,1,,88,0,0,,abs,
S08,BOR,1,unified,614,614,771.8,0.208205,1,,88,0,0,,abs,
S08,BOR,1,unified,615,615,771.8,0.208205,1,,88,0,0,,abs,
S08,BOR,1,unified,616,616,771.8,0.208205,1,,88,0,0,,abs,
S08,BOR,1,unified,617,617,771.8,0.208205,1,,88.3333333333,0,0,,abs,
S08,BOR,1,unified,618,618,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,619,619,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,620,620,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,621,621,771.8,0.208205,1,,89,0,0,,abs,
S08,BOR,1,unified,622,622,771.8,0.208205,1,,88.3333333333,0,0,,abs,
