subject,stimulus,round,variant,signal,stat,value
S01,INT,1,asis,right_eye_dilation,max,4.074219
S01,INT,1,asis,right_eye_dilation,mean,2.85378697257
S01,INT,1,asis,right_eye_dilation,median,2.859528
S01,INT,1,asis,right_eye_dilation,min,1.974197
S01,INT,1,asis,right_eye_dilation,sd,0.306114127682
S01,INT,1,asis,right_eye_dilation,slope,0.000244293681859
S01,INT,1,asis,right_eye_dilation,third1,2.81543211367
S01,INT,1,asis,right_eye_dilation,third2,2.82975811697
S01,INT,1,asis,right_eye_dilation,third3,2.91596581445
S02,BOR,1,asis,cognitive_load,delta_last_first_third,0.0196556054945
S02,BOR,1,asis,cognitive_load,max,0.917664
S02,BOR,1,asis,cognitive_load,mean,0.421736980959
S02,BOR,1,asis,cognitive_load,median,0.378289
S02,BOR,1,asis,cognitive_load,min,0.077377
S02,BOR,1,asis,cognitive_load,sd,0.14548024817
S02,BOR,1,asis,cognitive_load,slope,2.80614277277e-05
S02,BOR,1,asis,cognitive_load,third1,0.408514795604
S02,BOR,1,asis,cognitive_load,third2,0.428409091209
S02,BOR,1,asis,cognitive_load,third3,0.428279866081
S02,BOR,1,asis,eye_gaze_deviation,delta_last_first_third,-0.0153142008996
S02,BOR,1,asis,eye_gaze_deviation,max,0.542091551308
S02,BOR,1,asis,eye_gaze_deviation,mean,0.191676892967
S02,BOR,1,asis,eye_gaze_deviation,median,0.185243758329
S02,BOR,1,asis,eye_gaze_deviation,min,0.0198305320151
S02,BOR,1,asis,eye_gaze_deviation,sd,0.0976250511876
S02,BOR,1,asis,eye_gaze_deviation,slope,-2.0577201314e-05
S02,BOR,1,asis,eye_gaze_deviation,third1,0.189441704759
S02,BOR,1,asis,eye_gaze_deviation,third2,0.211566385824
S02,BOR,1,asis,eye_gaze_deviation,third3,0.174042402353
S02,BOR,1,asis,eye_openness_left,third1,0.884742041712
S02,BOR,1,asis,eye_openness_left,third2,0.767288693743
S02,BOR,1,asis,eye_openness_left,third3,0.801535087719
S02,BOR,1,asis,hr,delta_last_first_third,-0.334796926454
S02,BOR,1,asis,hr,max,80
S02,BOR,1,asis,hr,mean,68.307973665
S02,BOR,1,asis,hr,median,68
S02,BOR,1,asis,hr,min,60
S02,BOR,1,asis,hr,sd,3.77808721228
S02,BOR,1,asis,hr,slope,-0.000346464666808
S02,BOR,1,asis,hr,third1,69.4742041712
S02,BOR,1,asis,hr,third2,66.3062568606
S02,BOR,1,asis,hr,third3,69.1425438596
S02,BOR,1,asis,left_eye_dilation,delta_last_first_third,0.105262373154
S02,BOR,1,asis,left_eye_dilation,max,4.819763
S02,BOR,1,asis,left_eye_dilation,mean,3.43114290564
S02,BOR,1,asis,left_eye_dilation,median,3.4163815
S02,BOR,1,asis,left_eye_dilation,min,2.520493
S02,BOR,1,asis,left_eye_dilation,sd,0.330253253347
S02,BOR,1,asis,left_eye_dilation,slope,0.000214327675739
S02,BOR,1,asis,left_eye_dilation,third1,3.41948142953
S02,BOR,1,asis,left_eye_dilation,third2,3.3494575047
S02,BOR,1,asis,left_eye_dilation,third3,3.52436465282
S02,BOR,1,asis,right_eye_dilation,delta_last_first_third,0.0478408919289
S02,BOR,1,asis,right_eye_dilation,max,4.821335
S02,BOR,1,asis,right_eye_dilation,mean,3.56065859097
S02,BOR,1,asis,right_eye_dilation,median,3.548523
S02,BOR,1,asis,right_eye_dilation,min,2.447601
S02,BOR,1,asis,right_eye_dilation,sd,0.33514073563
S02,BOR,1,asis,right_eye_dilation,slope,0.000146835013032
S02,BOR,1,asis,right_eye_dilation,third1,3.58182693297
S02,BOR,1,asis,right_eye_dilation,third2,3.47048101505
S02,BOR,1,asis,right_eye_dilation,third3,3.6296678249
S02,CLC,1,asis,cognitive_load,delta_last_first_third,0.0251604022099
S02,CLC,1,asis,cognitive_load,max,0.931069
S02,CLC,1,asis,cognitive_load,mean,0.499066908689
S02,CLC,1,asis,cognitive_load,median,0.526499
S02,CLC,1,asis,cognitive_load,min,0.071013
S02,CLC,1,asis,cognitive_load,sd,0.168054488302
S02,CLC,1,asis,cognitive_load,slope,9.25657804969e-05
S02,CLC,1,asis,cognitive_load,third1,0.474031034254
S02,CLC,1,asis,cognitive_load,third2,0.523805746961
S02,CLC,1,asis,cognitive_load,third3,0.499363616998
S02,CLC,1,asis,eye_gaze_deviation,delta_last_first_third,-0.0268116373188
S02,CLC,1,asis,eye_gaze_deviation,max,0.588040043721
S02,CLC,1,asis,eye_gaze_deviation,mean,0.18394673713
S02,CLC,1,asis,eye_gaze_deviation,median,0.167077826177
S02,CLC,1,asis,eye_gaze_deviation,min,0.0200249843945
S02,CLC,1,asis,eye_gaze_deviation,sd,0.101659760779
S02,CLC,1,asis,eye_gaze_deviation,slope,-3.08312371007e-05
S02,CLC,1,asis,eye_gaze_deviation,third1,0.184657391415
S02,CLC,1,asis,eye_gaze_deviation,third2,0.209445344755
S02,CLC,1,asis,eye_gaze_deviation,third3,0.157766890777
S02,CLC,1,asis,eye_openness_left,third1,0.924861878453
S02,CLC,1,asis,eye_openness_left,third2,0.781215469613
S02,CLC,1,asis,eye_openness_left,third3,0.717439293598
S02,CLC,1,asis,hr,delta_last_first_third,3.27071823204
S02,CLC,1,asis,hr,max,83
S02,CLC,1,asis,hr,mean,70.0651693667
S02,CLC,1,asis,hr,median,69
S02,CLC,1,asis,hr,min,63
S02,CLC,1,asis,hr,sd,3.63507899109
S02,CLC,1,asis,hr,slope,0.00571460816033
S02,CLC,1,asis,hr,third1,69.2154696133
S02,CLC,1,asis,hr,third2,68.4972375691
S02,CLC,1,asis,hr,third3,72.4801324503
S02,CLC,1,asis,left_eye_dilation,delta_last_first_third,0.0550923994528
S02,CLC,1,asis,left_eye_dilation,max,5.282532
S02,CLC,1,asis,left_eye_dilation,mean,3.57614270693
S02,CLC,1,asis,left_eye_dilation,median,3.565285
S02,CLC,1,asis,left_eye_dilation,min,2.578049
S02,CLC,1,asis,left_eye_dilation,sd,0.357156461581
S02,CLC,1,asis,left_eye_dilation,slope,5.04911728326e-05
S02,CLC,1,asis,left_eye_dilation,third1,3.50458805062
S02,CLC,1,asis,left_eye_dilation,third2,3.66426518057
S02,CLC,1,asis,left_eye_dilation,third3,3.55959752322
S02,CLC,1,asis,right_eye_dilation,delta_last_first_third,0.0178810681502
S02,CLC,1,asis,right_eye_dilation,max,5.100082
S02,CLC,1,asis,right_eye_dilation,mean,3.67285961752
S02,CLC,1,asis,right_eye_dilation,median,3.673828
S02,CLC,1,asis,right_eye_dilation,min,2.792953
S02,CLC,1,asis,right_eye_dilation,sd,0.326298252242
S02,CLC,1,asis,right_eye_dilation,slope,-2.92101800327e-06
S02,CLC,1,asis,right_eye_dilation,third1,3.61988386648
S02,CLC,1,asis,right_eye_dilation,third2,3.76093005146
S02,CLC,1,asis,right_eye_dilation,third3,3.63776493463
S02,INT,1,asis,cognitive_load,delta_last_first_third,-0.0247941768707
S02,INT,1,asis,cognitive_load,max,0.839577
S02,INT,1,asis,cognitive_load,mean,0.471481480363
S02,INT,1,asis,cognitive_load,median,0.48296
S02,INT,1,asis,cognitive_load,min,0.154026
S02,INT,1,asis,cognitive_load,sd,0.173388417388
S02,INT,1,asis,cognitive_load,slope,-6.5567566723e-05
S02,INT,1,asis,cognitive_load,third1,0.551442962585
S02,INT,1,asis,cognitive_load,third2,0.336298128118
S02,INT,1,asis,cognitive_load,third3,0.526578414027
S02,INT,1,asis,eye_gaze_deviation,delta_last_first_third,-0.0381394580885
S02,INT,1,asis,eye_gaze_deviation,max,0.617845652247
S02,INT,1,asis,eye_gaze_deviation,mean,0.182823225474
S02,INT,1,asis,eye_gaze_deviation,median,0.165512084151
S02,INT,1,asis,eye_gaze_deviation,min,0.0194229245996
S02,INT,1,asis,eye_gaze_deviation,sd,0.104161930305
S02,INT,1,asis,eye_gaze_deviation,slope,-5.66434575882e-05
S02,INT,1,asis,eye_gaze_deviation,third1,0.192044408649
S02,INT,1,asis,eye_gaze_deviation,third2,0.202847700079
S02,INT,1,asis,eye_gaze_deviation,third3,0.15364373434
S02,INT,1,asis,eye_openness_left,third1,0.961451247166
S02,INT,1,asis,eye_openness_left,third2,0.92970521542
S02,INT,1,asis,eye_openness_left,third3,0.945701357466
S02,INT,1,asis,hr,delta_last_first_third,1.0589569161
S02,INT,1,asis,hr,max,71
S02,INT,1,asis,hr,mean,67.5026435045
S02,INT,1,asis,hr,median,68
S02,INT,1,asis,hr,min,62
S02,INT,1,asis,hr,sd,1.66566943418
S02,INT,1,asis,hr,slope,0.00238947524844
S02,INT,1,asis,hr,third1,67.0192743764
S02,INT,1,asis,hr,third2,67.4092970522
S02,INT,1,asis,hr,third3,68.0780542986
S02,INT,1,asis,left_eye_dilation,delta_last_first_third,0.0297170275779
S02,INT,1,asis,left_eye_dilation,max,4.886795
S02,INT,1,asis,left_eye_dilation,mean,3.53729555312
S02,INT,1,asis,left_eye_dilation,median,3.5179445
S02,INT,1,asis,left_eye_dilation,min,2.535599
S02,INT,1,asis,left_eye_dilation,sd,0.370661897512
S02,INT,1,asis,left_eye_dilation,slope,6.9263721993e-05
S02,INT,1,asis,left_eye_dilation,third1,3.5339809964
S02,INT,1,asis,left_eye_dilation,third2,3.5144136211
S02,INT,1,asis,left_eye_dilation,third3,3.56342937081
S02,INT,1,asis,right_eye_dilation,delta_last_first_third,0.0344005176185
S02,INT,1,asis,right_eye_dilation,max,5.058258
S02,INT,1,asis,right_eye_dilation,mean,3.6621099652
S02,INT,1,asis,right_eye_dilation,median,3.646362
S02,INT,1,asis,right_eye_dilation,min,2.565506
S02,INT,1,asis,right_eye_dilation,sd,0.353509581773
S02,INT,1,asis,right_eye_dilation,slope,9.9929531056e-05
S02,INT,1,asis,right_eye_dilation,third1,3.65872492588
S02,INT,1,asis,right_eye_dilation,third2,3.6355384836
S02,INT,1,asis,right_eye_dilation,third3,3.69199386424
S03,BOR,1,asis,cognitive_load,delta_last_first_third,-0.00508148368794
S03,BOR,1,asis,cognitive_load,max,0.889995
S03,BOR,1,asis,cognitive_load,mean,0.520318721513
S03,BOR,1,asis,cognitive_load,median,0.511388
S03,BOR,1,asis,cognitive_load,min,0.001802
S03,BOR,1,asis,cognitive_load,sd,0.149701287036
S03,BOR,1,asis,cognitive_load,slope,-1.08042511928e-05
S03,BOR,1,asis,cognitive_load,third1,0.55985962695
S03,BOR,1,asis,cognitive_load,third2,0.446318394326
S03,BOR,1,asis,cognitive_load,third3,0.554778143262
S03,BOR,1,asis,eye_gaze_deviation,delta_last_first_third,-0.0189865441016
S03,BOR,1,asis,eye_gaze_deviation,max,0.595837226095
S03,BOR,1,asis,eye_gaze_deviation,mean,0.204709947136
S03,BOR,1,asis,eye_gaze_deviation,median,0.198297755913
S03,BOR,1,asis,eye_gaze_deviation,min,0.0207360908714
S03,BOR,1,asis,eye_gaze_deviation,sd,0.097337466336
S03,BOR,1,asis,eye_gaze_deviation,slope,-1.84136999662e-05
S03,BOR,1,asis,eye_gaze_deviation,third1,0.210177433523
S03,BOR,1,asis,eye_gaze_deviation,third2,0.212761518463
S03,BOR,1,asis,eye_gaze_deviation,third3,0.191190889421
S03,BOR,1,asis,eye_openness_left,third1,0.869503546099
S03,BOR,1,asis,eye_openness_left,third2,0.817021276596
S03,BOR,1,asis,eye_openness_left,third3,0.770212765957
S03,BOR,1,asis,hr,delta_last_first_third,2.49361702128
S03,BOR,1,asis,hr,max,101
S03,BOR,1,asis,hr,mean,86.390070922
S03,BOR,1,asis,hr,median,87
S03,BOR,1,asis,hr,min,72
S03,BOR,1,asis,hr,sd,5.61367398543
S03,BOR,1,asis,hr,slope,0.00431474775003
S03,BOR,1,asis,hr,third1,86.4921985816
S03,BOR,1,asis,hr,third2,83.6921985816
S03,BOR,1,asis,hr,third3,88.9858156028
S03,BOR,1,asis,left_eye_dilation,delta_last_first_third,0.0465774488735
S03,BOR,1,asis,left_eye_dilation,max,4.568527
S03,BOR,1,asis,left_eye_dilation,mean,3.12043865242
S03,BOR,1,asis,left_eye_dilation,median,3.0646515
S03,BOR,1,asis,left_eye_dilation,min,2.151703
S03,BOR,1,asis,left_eye_dilation,sd,0.391510420301
S03,BOR,1,asis,left_eye_dilation,slope,0.00014490361861
S03,BOR,1,asis,left_eye_dilation,third1,3.17344090988
S03,BOR,1,asis,left_eye_dilation,third2,2.96691619931
S03,BOR,1,asis,left_eye_dilation,third3,3.22078493772
S03,BOR,1,asis,right_eye_dilation,delta_last_first_third,0.0231349500861
S03,BOR,1,asis,right_eye_dilation,max,4.253586
S03,BOR,1,asis,right_eye_dilation,mean,3.01228707564
S03,BOR,1,asis,right_eye_dilation,median,2.959335
S03,BOR,1,asis,right_eye_dilation,min,2.039246
S03,BOR,1,asis,right_eye_dilation,sd,0.378880801296
S03,BOR,1,asis,right_eye_dilation,slope,0.000118908436004
S03,BOR,1,asis,right_eye_dilation,third1,3.07556256282
S03,BOR,1,asis,right_eye_dilation,third2,2.86032524096
S03,BOR,1,asis,right_eye_dilation,third3,3.10066918182
S03,CLC,1,asis,cognitive_load,delta_last_first_third,0.0429417665418
S03,CLC,1,asis,cognitive_load,max,0.858189
S03,CLC,1,asis,cognitive_load,mean,0.565019569288
S03,CLC,1,asis,cognitive_load,median,0.559436
S03,CLC,1,asis,cognitive_load,min,0.206724
S03,CLC,1,asis,cognitive_load,sd,0.126310181082
S03,CLC,1,asis,cognitive_load,slope,6.27905955762e-05
S03,CLC,1,asis,cognitive_load,third1,0.543524263421
S03,CLC,1,asis,cognitive_load,third2,0.565068414482
S03,CLC,1,asis,cognitive_load,third3,0.586466029963
S03,CLC,1,asis,eye_gaze_deviation,delta_last_first_third,-0.0375925410064
S03,CLC,1,asis,eye_gaze_deviation,max,0.565596948642
S03,CLC,1,asis,eye_gaze_deviation,mean,0.201181377545
S03,CLC,1,asis,eye_gaze_deviation,median,0.188436226795
S03,CLC,1,asis,eye_gaze_deviation,min,0.0328633534503
S03,CLC,1,asis,eye_gaze_deviation,sd,0.0925019173544
S03,CLC,1,asis,eye_gaze_deviation,slope,-5.41747496137e-05
S03,CLC,1,asis,eye_gaze_deviation,third1,0.223541725911
S03,CLC,1,asis,eye_gaze_deviation,third2,0.194053221819
S03,CLC,1,asis,eye_gaze_deviation,third3,0.185949184905
S03,CLC,1,asis,eye_openness_left,third1,0.94631710362
S03,CLC,1,asis,eye_openness_left,third2,0.940074906367
S03,CLC,1,asis,eye_openness_left,third3,0.933832709114
S03,CLC,1,asis,hr,delta_last_first_third,1.08739076155
S03,CLC,1,asis,hr,max,99
S03,CLC,1,asis,hr,mean,87.9583853516
S03,CLC,1,asis,hr,median,87
S03,CLC,1,asis,hr,min,79
S03,CLC,1,asis,hr,sd,4.03460461025
S03,CLC,1,asis,hr,slope,0.000316727063507
S03,CLC,1,asis,hr,third1,87.3096129838
S03,CLC,1,asis,hr,third2,88.1685393258
S03,CLC,1,asis,hr,third3,88.3970037453
S03,CLC,1,asis,left_eye_dilation,delta_last_first_third,0.074526876494
S03,CLC,1,asis,left_eye_dilation,max,4.404984
S03,CLC,1,asis,left_eye_dilation,mean,3.14518773307
S03,CLC,1,asis,left_eye_dilation,median,3.123886
S03,CLC,1,asis,left_eye_dilation,min,2.431778
S03,CLC,1,asis,left_eye_dilation,sd,0.264996362194
S03,CLC,1,asis,left_eye_dilation,slope,0.000196008063546
S03,CLC,1,asis,left_eye_dilation,third1,3.07546743958
S03,CLC,1,asis,left_eye_dilation,third2,3.21010144356
S03,CLC,1,asis,left_eye_dilation,third3,3.14999431607
S03,CLC,1,asis,right_eye_dilation,delta_last_first_third,0.0735027960265
S03,CLC,1,asis,right_eye_dilation,max,4.248947
S03,CLC,1,asis,right_eye_dilation,mean,3.05106194133
S03,CLC,1,asis,right_eye_dilation,median,3.037842
S03,CLC,1,asis,right_eye_dilation,min,2.331009
S03,CLC,1,asis,right_eye_dilation,sd,0.264096439779
S03,CLC,1,asis,right_eye_dilation,slope,0.000194190466706
S03,CLC,1,asis,right_eye_dilation,third1,2.98392805695
S03,CLC,1,asis,right_eye_dilation,third2,3.11230189272
S03,CLC,1,asis,right_eye_dilation,third3,3.05694030251
S03,INT,1,asis,cognitive_load,delta_last_first_third,-0.00579434164223
S03,INT,1,asis,cognitive_load,max,0.961915
S03,INT,1,asis,cognitive_load,mean,0.485450672203
S03,INT,1,asis,cognitive_load,median,0.445704
S03,INT,1,asis,cognitive_load,min,0.160622
S03,INT,1,asis,cognitive_load,sd,0.172542035987
S03,INT,1,asis,cognitive_load,slope,-4.99336744196e-05
S03,INT,1,asis,cognitive_load,third1,0.477683419355
S03,INT,1,asis,cognitive_load,third2,0.506636963343
S03,INT,1,asis,cognitive_load,third3,0.472051281113
S03,INT,1,asis,eye_gaze_deviation,delta_last_first_third,-0.0324430309473
S03,INT,1,asis,eye_gaze_deviation,max,0.550391678716
S03,INT,1,asis,eye_gaze_deviation,mean,0.185297208308
S03,INT,1,asis,eye_gaze_deviation,median,0.167919488119
S03,INT,1,asis,eye_gaze_deviation,min,0.0244131112315
S03,INT,1,asis,eye_gaze_deviation,sd,0.0943101582548
S03,INT,1,asis,eye_gaze_deviation,slope,-6.0829191053e-05
S03,INT,1,asis,eye_gaze_deviation,third1,0.203582792225
S03,INT,1,asis,eye_gaze_deviation,third2,0.181356137666
S03,INT,1,asis,eye_gaze_deviation,third3,0.170973728043
S03,INT,1,asis,eye_openness_left,third1,0.840175953079
S03,INT,1,asis,eye_openness_left,third2,0.859237536657
S03,INT,1,asis,eye_openness_left,third3,0.904831625183
S03,INT,1,asis,hr,delta_last_first_third,-2.15835777126
S03,INT,1,asis,hr,max,104
S03,INT,1,asis,hr,mean,95.8778700537
S03,INT,1,asis,hr,median,96
S03,INT,1,asis,hr,min,86
S03,INT,1,asis,hr,sd,3.27386847872
S03,INT,1,asis,hr,slope,-0.00361715951487
S03,INT,1,asis,hr,third1,96.42228739
S03,INT,1,asis,hr,third2,96.9457478006
S03,INT,1,asis,hr,third3,94.2679355783
S03,INT,1,asis,left_eye_dilation,delta_last_first_third,0.113976939189
S03,INT,1,asis,left_eye_dilation,max,4.763107
S03,INT,1,asis,left_eye_dilation,mean,3.59212827349
S03,INT,1,asis,left_eye_dilation,median,3.595627
S03,INT,1,asis,left_eye_dilation,min,2.348236
S03,INT,1,asis,left_eye_dilation,sd,0.454800112614
S03,INT,1,asis,left_eye_dilation,slope,0.000150170649592
S03,INT,1,asis,left_eye_dilation,third1,3.52477850169
S03,INT,1,asis,left_eye_dilation,third2,3.61172092061
S03,INT,1,asis,left_eye_dilation,third3,3.63980486341
S03,INT,1,asis,right_eye_dilation,delta_last_first_third,0.185811590301
S03,INT,1,asis,right_eye_dilation,max,4.755066
S03,INT,1,asis,right_eye_dilation,mean,3.53333624136
S03,INT,1,asis,right_eye_dilation,median,3.548813
S03,INT,1,asis,right_eye_dilation,min,2.277512
S03,INT,1,asis,right_eye_dilation,sd,0.461057930374
S03,INT,1,asis,right_eye_dilation,slope,0.000232568273045
S03,INT,1,asis,right_eye_dilation,third1,3.43416571739
S03,INT,1,asis,right_eye_dilation,third2,3.545865699
S03,INT,1,asis,right_eye_dilation,third3,3.61997730769
S04,BOR,1,asis,cognitive_load,delta_last_first_third,0.0960828070388
S04,BOR,1,asis,cognitive_load,max,0.905809
S04,BOR,1,asis,cognitive_load,mean,0.595359283461
S04,BOR,1,asis,cognitive_load,median,0.571234
S04,BOR,1,asis,cognitive_load,min,0.199561
S04,BOR,1,asis,cognitive_load,sd,0.133230331977
S04,BOR,1,asis,cognitive_load,slope,0.000152232071733
S04,BOR,1,asis,cognitive_load,third1,0.550539740291
S04,BOR,1,asis,cognitive_load,third2,0.588763938107
S04,BOR,1,asis,cognitive_load,third3,0.646711850909
S04,BOR,1,asis,eye_gaze_deviation,delta_last_first_third,-0.0876476766302
S04,BOR,1,asis,eye_gaze_deviation,max,0.7150006993
S04,BOR,1,asis,eye_gaze_deviation,mean,0.227548791931
S04,BOR,1,asis,eye_gaze_deviation,median,0.205063405581
S04,BOR,1,asis,eye_gaze_deviation,min,0.0306544034776
S04,BOR,1,asis,eye_gaze_deviation,sd,0.130147091522
S04,BOR,1,asis,eye_gaze_deviation,slope,-0.00014219244608
S04,BOR,1,asis,eye_gaze_deviation,third1,0.262270787604
S04,BOR,1,asis,eye_gaze_deviation,third2,0.24559790535
S04,BOR,1,asis,eye_gaze_deviation,third3,0.174841647818
S04,BOR,1,asis,eye_openness_left,third1,0.915048543689
S04,BOR,1,asis,eye_openness_left,third2,0.924757281553
S04,BOR,1,asis,eye_openness_left,third3,0.911515151515
S04,BOR,1,asis,hr,delta_last_first_third,4.25606796117
S04,BOR,1,asis,hr,max,115
S04,BOR,1,asis,hr,mean,98.4739183178
S04,BOR,1,asis,hr,median,100
S04,BOR,1,asis,hr,min,54
S04,BOR,1,asis,hr,sd,7.32173714653
S04,BOR,1,asis,hr,slope,0.0112755975303
S04,BOR,1,asis,hr,third1,96.4199029126
S04,BOR,1,asis,hr,third2,98.3191747573
S04,BOR,1,asis,hr,third3,100.68
S04,BOR,1,asis,left_eye_dilation,delta_last_first_third,-0.344385933862
S04,BOR,1,asis,left_eye_dilation,max,3.910416
S04,BOR,1,asis,left_eye_dilation,mean,3.01421453219
S04,BOR,1,asis,left_eye_dilation,median,2.9726715
S04,BOR,1,asis,left_eye_dilation,min,2.05658
S04,BOR,1,asis,left_eye_dilation,sd,0.284284900163
S04,BOR,1,asis,left_eye_dilation,slope,-0.000607118059863
S04,BOR,1,asis,left_eye_dilation,third1,3.19594759259
S04,BOR,1,asis,left_eye_dilation,third2,2.99513434524
S04,BOR,1,asis,left_eye_dilation,third3,2.85156165873
S04,BOR,1,asis,right_eye_dilation,delta_last_first_third,-0.310837119048
S04,BOR,1,asis,right_eye_dilation,max,3.571564
S04,BOR,1,asis,right_eye_dilation,mean,2.80773123765
S04,BOR,1,asis,right_eye_dilation,median,2.766014
S04,BOR,1,asis,right_eye_dilation,min,2.211258
S04,BOR,1,asis,right_eye_dilation,sd,0.250575369109
S04,BOR,1,asis,right_eye_dilation,slope,-0.000549843292817
S04,BOR,1,asis,right_eye_dilation,third1,2.96454752116
S04,BOR,1,asis,right_eye_dilation,third2,2.80493578968
S04,BOR,1,asis,right_eye_dilation,third3,2.65371040212
S04,CLC,1,asis,cognitive_load,delta_last_first_third,-0.0511798321513
S04,CLC,1,asis,cognitive_load,max,0.826857
S04,CLC,1,asis,cognitive_load,mean,0.637413720756
S04,CLC,1,asis,cognitive_load,median,0.679479
S04,CLC,1,asis,cognitive_load,min,0.253431
S04,CLC,1,asis,cognitive_load,sd,0.0984731357723
S04,CLC,1,asis,cognitive_load,slope,-7.44615798624e-05
S04,CLC,1,asis,cognitive_load,third1,0.658754066194
S04,CLC,1,asis,cognitive_load,third2,0.645816177305
S04,CLC,1,asis,cognitive_load,third3,0.607706034238
S04,CLC,1,asis,eye_gaze_deviation,delta_last_first_third,0.0142498777713
S04,CLC,1,asis,eye_gaze_deviation,max,0.55948994629
S04,CLC,1,asis,eye_gaze_deviation,mean,0.283645757396
S04,CLC,1,asis,eye_gaze_deviation,median,0.280688439377
S04,CLC,1,asis,eye_gaze_deviation,min,0.0558462876237
S04,CLC,1,asis,eye_gaze_deviation,sd,0.100689037938
S04,CLC,1,asis,eye_gaze_deviation,slope,2.85621513501e-06
S04,CLC,1,asis,eye_gaze_deviation,third1,0.266666945315
S04,CLC,1,asis,eye_gaze_deviation,third2,0.30340680624
S04,CLC,1,asis,eye_gaze_deviation,third3,0.280866805445
S04,CLC,1,asis,eye_openness_left,third1,0.955082742317
S04,CLC,1,asis,eye_openness_left,third2,0.939716312057
S04,CLC,1,asis,eye_openness_left,third3,0.953955135773
S04,CLC,1,asis,hr,delta_last_first_third,1.41843971631
S04,CLC,1,asis,hr,max,106
S04,CLC,1,asis,hr,mean,95.9960614415
S04,CLC,1,asis,hr,median,96
S04,CLC,1,asis,hr,min,90
S04,CLC,1,asis,hr,sd,3.00459069657
S04,CLC,1,asis,hr,slope,0.00224339499212
S04,CLC,1,asis,hr,third1,95.3593380615
S04,CLC,1,asis,hr,third2,95.8475177305
S04,CLC,1,asis,hr,third3,96.7804014168
S04,CLC,1,asis,left_eye_dilation,delta_last_first_third,-0.0785211569116
S04,CLC,1,asis,left_eye_dilation,max,4.068069
S04,CLC,1,asis,left_eye_dilation,mean,3.46126188262
S04,CLC,1,asis,left_eye_dilation,median,3.470886
S04,CLC,1,asis,left_eye_dilation,min,2.781067
S04,CLC,1,asis,left_eye_dilation,sd,0.191420949661
S04,CLC,1,asis,left_eye_dilation,slope,-0.000134022318209
S04,CLC,1,asis,left_eye_dilation,third1,3.49570616687
S04,CLC,1,asis,left_eye_dilation,third2,3.47131230262
S04,CLC,1,asis,left_eye_dilation,third3,3.41687772422
S04,CLC,1,asis,right_eye_dilation,delta_last_first_third,-0.104958231343
S04,CLC,1,asis,right_eye_dilation,max,3.820007
S04,CLC,1,asis,right_eye_dilation,mean,3.2352530862
S04,CLC,1,asis,right_eye_dilation,median,3.237457
S04,CLC,1,asis,right_eye_dilation,min,1.834564
S04,CLC,1,asis,right_eye_dilation,sd,0.175335253824
S04,CLC,1,asis,right_eye_dilation,slope,-0.000176202991
S04,CLC,1,asis,right_eye_dilation,third1,3.28448266667
S04,CLC,1,asis,right_eye_dilation,third2,3.24185030473
S04,CLC,1,asis,right_eye_dilation,third3,3.17949563727
S04,INT,1,asis,cognitive_load,delta_last_first_third,-0.102259467724
S04,INT,1,asis,cognitive_load,max,0.804331
S04,INT,1,asis,cognitive_load,mean,0.547491934692
S04,INT,1,asis,cognitive_load,median,0.524273
S04,INT,1,asis,cognitive_load,min,0.129273
S04,INT,1,asis,cognitive_load,sd,0.115041937408
S04,INT,1,asis,cognitive_load,slope,-0.000188923018237
S04,INT,1,asis,cognitive_load,third1,0.585503436014
S04,INT,1,asis,cognitive_load,third2,0.573728399773
S04,INT,1,asis,cognitive_load,third3,0.48324396829
S04,INT,1,asis,eye_gaze_deviation,delta_last_first_third,-0.022660080198
S04,INT,1,asis,eye_gaze_deviation,max,0.656043443683
S04,INT,1,asis,eye_gaze_deviation,mean,0.219872153528
S04,INT,1,asis,eye_gaze_deviation,median,0.196053564109
S04,INT,1,asis,eye_gaze_deviation,min,0.033277405406
S04,INT,1,asis,eye_gaze_deviation,sd,0.123205127189
S04,INT,1,asis,eye_gaze_deviation,slope,-5.09494591272e-05
S04,INT,1,asis,eye_gaze_deviation,third1,0.227734057898
S04,INT,1,asis,eye_gaze_deviation,third2,0.22679619887
S04,INT,1,asis,eye_gaze_deviation,third3,0.205102948946
S04,INT,1,asis,eye_openness_left,third1,0.959229898075
S04,INT,1,asis,eye_openness_left,third2,0.935447338618
S04,INT,1,asis,eye_openness_left,third3,0.937712344281
S04,INT,1,asis,hr,delta_last_first_third,-4.04077010193
S04,INT,1,asis,hr,max,102
S04,INT,1,asis,hr,mean,94.3189882975
S04,INT,1,asis,hr,median,94
S04,INT,1,asis,hr,min,86
S04,INT,1,asis,hr,sd,3.45359039108
S04,INT,1,asis,hr,slope,-0.0070926727183
S04,INT,1,asis,hr,third1,96.2989807475
S04,INT,1,asis,hr,third2,94.3997734994
S04,INT,1,asis,hr,third3,92.2582106455
S04,INT,1,asis,left_eye_dilation,delta_last_first_third,-0.0142145822329
S04,INT,1,asis,left_eye_dilation,max,4.194748
S04,INT,1,asis,left_eye_dilation,mean,3.26123736665
S04,INT,1,asis,left_eye_dilation,median,3.277084
S04,INT,1,asis,left_eye_dilation,min,1.016541
S04,INT,1,asis,left_eye_dilation,sd,0.293405784169
S04,INT,1,asis,left_eye_dilation,slope,-1.56095361258e-05
S04,INT,1,asis,left_eye_dilation,third1,3.26270657023
