source,relation,target,locus,note
ped-sec-28,grounds-measure,****** UNVERIFIED: anchor entry not yet built,n/a,Boredom Experiment (VR Attention Study) dataset entry is unbuilt as of this unit's authoring; no condition-channel mapping possible yet.
ped-sec-32,treats-construct,social presence / co-presence,"p.402, 404, 410","Organizing construct, defined as 'the ability to perceive others in an online environment'; fixed predictor side of both pooled correlations, operationalized by four scale families across 25 primary studies (FAITHFUL-Richardson, p.402, 404)."
ped-sec-32,treats-construct,learning outcomes: retention & transfer,"p.405-406, 408-409, 411-412","Operationalized narrowly as self-report perceived learning (not achievement/retention/grades); pooled from 14/25 studies; weighted average r=0.51 (SE=0.05, k=26) (FAITHFUL-Richardson, p.411)."
ped-sec-32,treats-construct,affect: enjoyment & intrinsic motivation,"p.405-406, 408-409, 410-411","Operationalized as self-report satisfaction; pooled from 19/25 studies; weighted average r=0.56 (SE=0.02, k=26) (FAITHFUL-Richardson, p.410)."
ped-sec-32,tests-condition,review / meta-analytic aggregate,p.407-410,"Random-effects meta-analysis (Hedges & Vevea framework) pooling k=25 primary studies (1992-May 2015) via Fisher's r-to-z transformation and inverse-variance weighting; no media contrast, only variation among fully-online CMC course designs (FAITHFUL-Richardson, p.407-409)."
ped-sec-32,instances-in-text,Table 1 chronological catalogue of social-presence definitions (READING/CLAIM),p.404,"14 competing definitions from Short et al. (1976) through Garrison (2011), adapted from Swan, Richardson & Cleveland-Innes 2012 (FAITHFUL-Richardson, p.404)."
ped-sec-32,instances-in-text,Table 2 self-report measures catalogue (READING/CLAIM),p.405-406,"Catalogue of social-presence self-report instruments including the scale families later pooled in the meta-analysis (FAITHFUL-Richardson, p.405-406)."
ped-sec-32,instances-in-text,Table 3 list of 25 included studies with N/r values (READING/CLAIM),p.408-409,"Study-by-study course length, discipline, scale, outcome, sample size, and correlation for all 25 primary studies (FAITHFUL-Richardson, p.408-409)."
ped-sec-32,instances-in-text,forest plot social presence x satisfaction -- Fig.1 (READING/CLAIM),p.410,"26 independent Pearson's r effect sizes with 95% confidence intervals, showing large variation among effect sizes (FAITHFUL-Richardson, p.410)."
ped-sec-32,instances-in-text,forest plot social presence x perceived learning -- Fig.2 (READING/CLAIM),p.411,"26 independent Pearson's r effect sizes with 95% confidence intervals for the perceived-learning outcome (FAITHFUL-Richardson, p.411)."
ped-sec-32,instances-in-text,Table 4 course-design-element reporting gap (READING/CLAIM),p.409-410,"Only 7 of 25 studies reported course-design elements or instructor behavior/role, precluding their use as moderators (FAITHFUL-Richardson, p.409-410)."
ped-sec-32,instances-in-text,Table 5 moderator analysis results (READING/CLAIM),p.410-412,"Full moderator table: publication type, target audience, discipline area, course length, and scale, crossed against both outcomes (FAITHFUL-Richardson, p.410-412)."
ped-sec-32,instances-in-text,funnel plots and Trim-and-Fill publication-bias diagnostics -- Figs.3-4 (READING/CLAIM),p.412,"Satisfaction funnel nearly symmetric (Failsafe N=134); perceived-learning funnel mildly asymmetric (Failsafe N=82), Trim-and-Fill imputed estimate r=0.613 (FAITHFUL-Richardson, p.412)."
ped-sec-32,defines,social presence (study definition) (TERM),p.402,"'The ability to perceive others in an online environment' -- deliberately theory-agnostic gloss chosen to accommodate the field's 14 competing definitions (FAITHFUL-Richardson, p.402)."
ped-sec-32,qualifies,affect: enjoyment & intrinsic motivation,p.410-411,"Satisfaction correlation significantly moderated by course length, discipline area, and scale type; publication type and target audience non-significant (FAITHFUL-Richardson, p.410-411)."
ped-sec-32,qualifies,learning outcomes: retention & transfer,p.411-412,"Perceived-learning correlation significantly moderated by course length, discipline area, and target audience; publication type and scale type non-significant (FAITHFUL-Richardson, p.411-412)."
ped-sec-32,qualifies,social presence / co-presence,p.415,"No two social-presence scales are equivalent; differing item coverage/reliability partly explains differing correlations across studies (FAITHFUL-Richardson, p.415)."
ped-sec-32,cites,"Short, Williams & Christie (INTERLOCUTOR)",p.403-404,"Originators of social-presence theory and its medium-salience definition, the opening theoretical anchor of Table 1 (FE, p.403)."
ped-sec-32,cites,"Walther, Joseph B. (INTERLOCUTOR)",p.403,"CMC-era methodological critic of face-to-face/CMC comparison designs, reviewed in the introduction's theoretical lineage (FE, p.403)."
ped-sec-32,cites,"Gunawardena, Charlotte N. (INTERLOCUTOR)","p.403, 405-406, 410","Source of the 1995 communicator-perception revision and (with Zittle) the second most-used scale (k=8 for satisfaction) among pooled studies (FAITHFUL-Richardson, p.403, 410)."
ped-sec-32,cites,"Akyol, Zehra & Garrison, D. Randy (INTERLOCUTOR)",p.413-414,"Source of the 'social presence develops over time' interpretation (2008) and the 6-week/13-week course-duration comparison (2011) used to explain the course-length moderator (FAITHFUL-Richardson, p.413-414)."
ped-sec-32,cites,"Arbaugh, J.B., Bangert, A. & Cleveland-Innes, M. (INTERLOCUTOR)",p.414,"Source of the hard/soft, pure/applied paradigm explanation for the discipline-area moderator (FAITHFUL-Richardson, p.414)."
ped-sec-32,cites,"Gorsky, P.; Caspi, A.; Antonovsky, A.; Blau, I.; Mansur, A. (INTERLOCUTOR)",p.414,"Comparator study finding higher interaction rates in science courses than humanities courses, cited to interpret the discipline-area moderator (FAITHFUL-Richardson, p.414)."
ped-sec-32,cites,"Boston, W. et al. (INTERLOCUTOR)",p.402,"Comparator finding that two affective-expression indicators of social presence accounted for more than 20% of variance in student retention (FAITHFUL-Richardson, p.402)."
ped-sec-32,cites,"Hedges, L.V. & Vevea, J.L. (INTERLOCUTOR)",p.409,"Methodological source for the random-effects model chosen over a fixed-effect model for this synthesis (FAITHFUL-Richardson, p.409)."
ped-sec-32,cites-cluster-author,ped-sec-25 (Gunawardena & Zittle - Social Presence Predictor 1997),"p.403-406, 410","Cited in Table 1 and Table 2 and pooled as one of the 25 included studies (second most-used scale, k=8 for satisfaction) (FAITHFUL-Richardson)."
ped-sec-32,cites-cluster-author,ped-sec-26 (Garrison Anderson & Archer - Community of Inquiry 1999),p.404,"Cited in Table 1 as source of the Community-of-Inquiry framework's definition of social presence (FAITHFUL-Richardson, p.404)."
ped-sec-32,cites-cluster-author,ped-sec-27 (Tu - Measurement of Social Presence 2002),p.405,"Cited in Table 2 as source of the SPPQ instrument, 'The measurement of social presence in an online learning environment' (FAITHFUL-Richardson, p.405)."
ped-sec-32,cites-cluster-author,ped-sec-28 (Richardson & Swan - Social Presence and Satisfaction 2003),"p.405, 408-410, 415",Cited repeatedly and pooled as one of the 25 included studies; contributes multiple perceived-learning correlations and the strongest/most-reliable scale category examined (FAITHFUL-Richardson).
ped-sec-32,extends-reading-of,ped-sec-28 (Richardson & Swan - Social Presence and Satisfaction 2003),n/a — forward cluster-internal link,"(P/anticipatory-application) Same lead author; this 2017 meta-analysis revisits and quantifies, fourteen years later and across 25 accumulated studies, the same social-presence-predicts-outcomes relationship ped-sec-28 first established on n=97 in a single course setting."
ped-sec-32,instances-in-text,ped-sec-29 / ped-sec-30 NOT directly cited (READING/CLAIM),n/a,"****** UNVERIFIED-turned-verified-absence: this source's reference list contains no 'Biocca, Burgoon & Harms 2003' or 'Kreijns, Kirschner & Jochems 2003' entry (only the distinct papers Biocca & Harms 2002, Biocca Harms & Gregg 2001, and Kreijns Van Acker Vermeulen & Van Buuren 2014 appear); no cites-cluster-author edge is asserted to ped-sec-29 or ped-sec-30 on this basis."
ped-sec-32,shifts-debate-axis,presence as technology-determined <-> presence as psychologically/individually determined,"p.403, 410, 415","(P/anticipatory-application) The introduction sides with the communicator-determined pole via Gunawardena (1995), but the meta-analysis's own scale-type moderator finding (satisfaction correlation differs significantly by scale used) shows measurement choice, not only underlying construct variation, drives some of the field's reported disparity."
ped-sec-32,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) Same conceptual bridge and caution ped-sec-28 already registers: vle-01's F7 'Presence & the WE' finding tracks a structurally similar predictor pattern, but every pooled study here is asynchronous/web-based CMC coursework predating desktop-3D/IVR media entirely -- the bridge is conceptual, not a media match."
ped-sec-32,bridges-to-part-iii,Part III dissertation (capstone pooled-effect-size citation for social-presence-predicts-outcomes),n/a,"(P/anticipatory-application) This unit supplies Part III's single most citable magnitude (r=0.56 satisfaction / r=0.51 perceived learning, both k=26) for the social-presence-predicts-outcomes claim, in place of citing any one primary study's instance of it."
ped-sec-32,bridges-to-part-iii,Part III dissertation (exposure-duration and discipline-context moderator caution),n/a,"(P/anticipatory-application) The course-length and discipline-area moderators caution against generalizing a presence-outcome correlation found in one course type/duration to Part III's own VLE setting without argument, and recommend recording exposure duration alongside any presence-outcome measure."
ped-sec-32,bridges-to-part-iii,Part III dissertation (scale-reliability-affects-correlation caution),p.415,"(P/anticipatory-application) The finding that no two social-presence scales are equivalent, and that scale reliability itself partly drives correlation strength, reinforces ped-sec-28's own measurement-overlap caveat and argues for reporting Part III's own instrument's reliability alongside any presence-outcome correlation it yields."
ped-sec-32,grounds-measure,****** UNVERIFIED: anchor entry not yet built,n/a,Boredom Experiment (VR Attention Study) dataset entry is unbuilt as of this unit's authoring; no condition-channel mapping possible yet.
ped-sec-20,treats-construct,self-efficacy,p.46-48,"Sole measured outcome; 12-item Likert total (32.7→38.1) and per-item means, pre vs. post, on the confidence/comfort-caring-for-Veterans instrument (FAITHFUL-Roe, p.46-48)."
ped-sec-20,treats-construct,learning outcomes: procedural / skills,p.45-46,"Treated only as deliberate practice's traditional target, set up as explicit contrast to this study's affective-outcome extension; not itself measured here (FAITHFUL-Roe, p.45-46)."
ped-sec-20,tests-condition,in-person simulation lab (non-digital modality),p.45-47,One-group pretest/posttest design; no VR/desktop-3D/2D media contrast. ****** UNVERIFIED: manikin- vs. standardized/scripted-actor-based delivery not stated in text; does not cleanly map onto any §3 media-condition column.
ped-sec-20,bridges-to-part-iii,Part III simulation-based confidence-gain precedent,p.44-49,"(anticipatory-application) Validated-instrument, deliberate-practice-grounded pre/post design offered as a methodological precedent for Part III's own analysis of learner confidence shifts, independent of medium; no vle-0N unit currently treats population-specific (Veteran-centric) confidence content."
ped-sec-20,defines,deliberate practice (TERM),p.45,"'Effortful activities designed to optimize improvement' (FAITHFUL-Roe, p.45, quoting Ericsson, Krampe & Tesch-Romer 1993)."
ped-sec-20,cites,Ericsson Krampe & Tesch-Romer (1993),p.45,"Deliberate-practice theoretical framework adopted wholesale as the study's conceptual scaffold (FAITHFUL-Roe, p.45)."
ped-sec-20,instances-in-text,Table 1 simulation foci (THEME),p.46-47,"Six scripted Veteran-centric scenarios spanning Korean Conflict/Vietnam/OEF/OIF Veterans and clinical conditions (chronic pain/PTSD, respiratory distress, UTI, diabetes, conflict resolution, mobility) (FAITHFUL-Roe, p.46-47)."
ped-sec-20,instances-in-text,Lippman & Ozment 12-item instrument (TERM),p.46,"Nursing Student Perceptions About Caring for Veterans questionnaire, originally a process-improvement tool, unpublished; Cronbach's alpha=.901 excluding two VA-clinical-experience items (FAITHFUL-Roe, p.46)."
ped-sec-20,qualifies,instrument reliability (Cronbach's alpha .901),p.46,"Reported as supporting reliability but noted in Limitations as an under-validated, unpublished tool with no independently documented reliability/validity history (FAITHFUL-Roe, p.46, 48)."
ped-sec-20,concedes,no-control-group limitation,p.48,"One-group pre/post nonmatched design; authors concede a more rigorous experimental design would have been stronger (FAITHFUL-Roe, p.48)."
ped-sec-20,concedes,extraneous-Veteran-contact confound,p.48,"Findings may be influenced by students' Veteran contact outside the simulations, in other classes, or personal life (FAITHFUL-Roe, p.48)."
ped-sec-20,cites,Cooper Andrew & Fossey (2016),p.44-45,"UK/US literature review finding a surge in Veteran-care curricula but a continued need for rigorous effectiveness studies (FAITHFUL-Roe, p.44-45)."
ped-sec-20,cites,Maiocco Stroupe Rhoades & Vance (2018),p.44,"Clinical nurses working in non-VA facilities reported uncertain how to adapt care and interact with Veterans, motivating this study (FAITHFUL-Roe, p.44)."
ped-sec-20,cites,Dickinson Hopton & Pilling (2016) NCSBN National Simulation Study,p.48-49,"Cited for the finding that up to 50% of clinical experiences can be replaced by simulation; explicitly not claimed as applicable to this program's own clinical-hour allocation (FAITHFUL-Roe, p.48-49)."
ped-sec-20,extends,Breitkreuz Dougal & Wright (2016) / Fossen & Stoeckel (2016),p.48,"Roe et al.'s confidence-shift finding is read as consistent with these studies' reports that simulation can positively influence students' perceptions of caring for unique patient populations (FE, p.48)."
ped-sec-20,instances-in-text,item-level significance pattern,p.47-48,"10 of 12 items improved significantly; the two non-significant items were both VA-clinical-experience-specific ('VA staff support meaningful rotations' p=.21; 'Veterans would choose health-seeking behaviors' p=.22) (FAITHFUL-Roe, p.47-48)."
ped-sec-20,shifts-debate-axis,debate-axis-6 simulation-efficacy-without-control-group,p.48,"(P/anticipatory-application) Contributes descriptive, non-controlled evidence to Strand D's 'simulation beats no-intervention strongly ↔ sim-vs-sim differences negligible' debate axis; the absence of any comparison group weakens, rather than settles, the strong-efficacy pole."
ped-sec-20,cites,Tosterud Hedelin & Hall-Lord (2013),p.45,"Cited for the claim that simulated clinical experiences let nursing students practice knowledge, skills, and attitudes in a safe learning environment (FAITHFUL-Roe, p.45)."
ped-sec-31,treats-construct,social presence / co-presence,"p.121, 130-131",Central construct; argued to be inconsistently measured because never isolated from the medium in which it is studied — this cluster's primary row-axis fill for this unit (FE).
ped-sec-31,treats-construct,group cohesion (sub-factor of social presence),p.131-132,"Team/community capacity to work together toward shared tasks and goals; drawn from Garrison/Anderson/Archer (1999) and Rovai (2002) community definitions and Whiteside's (2015) social-presence-model elements (FAITHFUL-Terry-Doolittle, p.131-132)."
ped-sec-31,treats-construct,co-presence / salience of others (sub-factor of social presence),p.132-133,"A clear sense of who else is present regardless of setting; drawn from Biocca/Harms/Burgoon and de Greef & IJsselsteijn's (2000) 'sense of being together' (FAITHFUL-Terry-Doolittle, p.132-133)."
ped-sec-31,treats-construct,affective association (sub-factor of social presence),p.133-134,"Warmth/safety enabling free interaction; rooted in Short et al.'s (1976) bipolar semantic-differential scales and Whiteside's (2015) affective-association expansion (FAITHFUL-Terry-Doolittle, p.133-134)."
ped-sec-31,treats-construct,immediacy (sub-factor of social presence),p.133-135,"Verbal/nonverbal closeness behaviors reducing psychological/physical distance (Mehrabian 1971); Gunawardena & Zittle's (1997) teacher-immediacy behaviors (FAITHFUL-Terry-Doolittle, p.133-135)."
ped-sec-31,treats-construct,intimacy (sub-factor of social presence),p.134-135,"Personalization and communication equilibrium; rooted in Argyle & Dean's (1965) eye-contact studies and Lombard & Ditton's (1997) expanded behavior list (FAITHFUL-Terry-Doolittle, p.134-135)."
ped-sec-31,treats-construct,interactivity,p.125-126,"Distinguished from, not folded into, social presence: citing Picciano (2002), users may be highly interactive without feeling 'present' (FAITHFUL-Terry-Doolittle, p.125-126)."
ped-sec-31,defines,mediated vs. non-mediated presence (TERM),p.121-122,"Lee's (2004) distinction between perceptions transported by technology and perceptions that are direct/psychological regardless of setting — the article's central reframing device (FAITHFUL-Terry-Doolittle, p.121-122)."
ped-sec-31,defines,five factors of social presence (THEORY-MODEL),p.130-136,"Terry & Doolittle's own proposed decomposition (group cohesion, co-presence, affective association, immediacy, intimacy), framed as testable independent of medium (FE, p.130-131)."
ped-sec-31,defines,Presence Pedagogy (TERM),p.123-124,"Term coined by Bronack et al. (2008) for students' felt co-presence with peers in a 3D virtual-campus graduate program, used as an exemplar of technology-enabled social presence (FAITHFUL-Terry-Doolittle, p.123-124)."
ped-sec-31,cites-cluster-author,ped-sec-26,"p.126, 129, 133","Uses the Community of Inquiry model's (Garrison, Anderson & Archer, 2000) 'real people' definition of social presence as one of five foundational models reviewed (FAITHFUL-Terry-Doolittle, p.129, quoting p.89 of ped-sec-26's own text)."
ped-sec-31,extends-reading-of,ped-sec-26,p.133,"Builds the co-presence/salience-of-others factor partly on the CoI framework's claim that presence is high when participants project themselves socially and emotionally as 'real people' (FAITHFUL-Terry-Doolittle, p.133)."
ped-sec-31,contests-reading-of,ped-sec-26,p.129,"Judges, in the authors' own voice, that the Community of Inquiry model's entanglement of social presence with cognitive presence, teaching presence, and (via Shea 2010) learning presence 'broadened and arguably convoluted' definitions and conceptions of social presence (FAITHFUL-Terry-Doolittle, p.129)."
ped-sec-31,cites-cluster-author,ped-sec-01,p.134,"Cites Lombard & Ditton (1997) for the expanded list of intimacy behaviors (posture, gesture, facial expression, touch) and the concept of 'social richness' (FAITHFUL-Terry-Doolittle, p.134)."
ped-sec-31,cites-cluster-author,ped-sec-02,"p.124, 134-135","Cites Witmer & Singer (1998) for the general presence definition ('subjective experience of being in one place... even when physically situated in another') and for sensory extent/fidelity as a determinant of presence, extrapolated to social presence (FAITHFUL-Terry-Doolittle, p.124, 134-135)."
ped-sec-31,cites,"Short, Williams & Christie (AUTHOR)","p.121, 124-125, 133, 135","Foundational 1976 medium-based definition of social presence, engaged as the field's baseline throughout and as source of the original bipolar affective scales (FAITHFUL-Terry-Doolittle)."
ped-sec-31,cites,"Gunawardena, Charlotte N. & Frank Zittle (AUTHOR)",p.127-128,"Social Presence Scale (1997), 14 bipolar items grounded in Argyle & Dean's intimacy and Wiener & Mehrabian's immediacy concepts (FAITHFUL-Terry-Doolittle, p.127-128)."
ped-sec-31,cites,"Tu, Chih-Hsiung & Marina McIsaac (AUTHOR)",p.128-129,"Social Presence and Privacy Questionnaire (2002) and four relational dimensions (demonstrating caring, exchanging information, providing services, maintaining existing status) (FAITHFUL-Terry-Doolittle, p.128-129)."
ped-sec-31,cites,"Biocca, Harms & Burgoon (AUTHOR)","p.129, 131, 135","Call for conceptual clarity, distinguishing phenomenal-interactional from stable-medium-property accounts of social presence; their 2003 call motivates the paper's own five-factor project (FAITHFUL-Terry-Doolittle, p.129, 131)."
ped-sec-31,cites,"Sung, Eunmo & Richard E. Mayer (AUTHOR)",p.129-130,"Online Social Presence Questionnaire (2012), five affective facets (social respect, social sharing, open mind, social identity, intimacy) (FAITHFUL-Terry-Doolittle, p.129-130)."
ped-sec-31,cites,"Richardson, Maeda, Lv & Caskurlu (AUTHOR)",p.123-124,"2017 meta-analysis finding positive but highly variable correlations between social presence and course satisfaction/perceived learning, cited as motivating evidence for a stable definition (FAITHFUL-Terry-Doolittle, p.123-124)."
ped-sec-31,cites,"Bronack, Stephen et al. (AUTHOR)",p.123-124,"2008 'Presence Pedagogy' 3D virtual-campus project, used as an exemplar of technology-enabled social presence (FAITHFUL-Terry-Doolittle, p.123-124)."
ped-sec-31,cites,"Lowenthal, Patrick R. (AUTHOR)",p.125,"Cited for the three-phase evolutionary timeline of social presence theory (FAITHFUL-Terry-Doolittle, p.125)."
ped-sec-31,cites,"Cui, Guanglong, Lockee & Meng (AUTHOR)",p.125,"Cited for the generational-phase framing and instructional-design-implications critique of social presence theory (FAITHFUL-Terry-Doolittle, p.125)."
ped-sec-31,instances-in-text,three generational phases (THEME),p.125-127,"Phase 1 medium-based (Short et al. 1976); Phase 2 media-appropriateness critique (Rutter, Daft & Lengel, Walther); Phase 3 Community-of-Inquiry-situated online-learning era (FAITHFUL-Terry-Doolittle, p.125-127)."
ped-sec-31,instances-in-text,Weidlich & Bastiaens SIPS model (THEME),p.122,"Sociability-social interaction-social presence-social space model, used as an opening example whose own findings beg unanswered mechanism questions (FAITHFUL-Terry-Doolittle, p.122)."
ped-sec-31,qualifies,social presence / co-presence,p.125-126,"Distinguishes social presence from interactivity and from community, citing Picciano (2002) that users may be highly interactive without feeling 'present' (FAITHFUL-Terry-Doolittle, p.125-126)."
ped-sec-31,shifts-debate-axis,presence as technology-determined <-> presence as psychologically/individually determined,"p.121-124, 135-137","The article's central argument lands directly on the cluster's debate axis 3, explicitly siding with the psychological-construct pole while acknowledging the entangled middle ground occupied by the Community of Inquiry model (FE)."
ped-sec-31,bridges-to-vle,vle-01-deployment-survey,n/a,(P/anticipatory-application) Co-presence/salience-of-others factor plausibly instantiates in the VLE's spatial-proximity voice co-watching design and bears on vle-01's F7 finding (APP/VID presence-indicator gap).
ped-sec-31,bridges-to-vle,vle-03-exemplar-bank,n/a,"(P/anticipatory-application) Affective-association and intimacy factors plausibly map onto vle-03's exemplar participant quotes about presence, carry-over, and social co-watching experience."
ped-sec-31,bridges-to-part-iii,Part III dissertation (construct-vocabulary resource),n/a,"(P/anticipatory-application) The five-factor decomposition offers Part III a finer-grained vocabulary than a monolithic 'social presence' survey item, useful for distinguishing which factors the VLE's design most directly cultivates."
ped-sec-31,grounds-measure,boredomExperimentDataset,n/a,****** UNVERIFIED: anchor entry not yet built — no dataset-condition mapping possible until that corpus/index entry exists.
ped-sec-27,treats-construct,social presence / co-presence,"p.34, 38, 40-43","Central construct, re-operationalized: retains Short et al.'s (1976) definition as inherited starting point but resolves it empirically into three factors (social context, online communication, interactivity) via EFA on N=310 (FAITHFUL-Tu)."
ped-sec-27,treats-construct,agency / interactivity,p.41,"Treated as social presence's own constituent 'interactivity' factor (pleasant, immediate-reply, responsive, comfortable-with-familiar-topics), not a manipulated experimental condition (FAITHFUL-Tu, qualified P/anticipatory-application)."
ped-sec-27,cites-cluster-author,ped-sec-25,"p.34, 39","Names Gunawardena & Zittle (1997) directly as the sole prior CMC-context alternative to Short et al.'s scale, then critiques it as still incomplete: privacy, recipients, and topics unaddressed; some items group-specific (FE)."
ped-sec-27,contests-reading-of,Gunawardena & Zittle's (1997) social-presence instrument (ped-sec-25),"p.34, 39","Judges ped-sec-25's fix an improvement over Short et al. that nonetheless remains incomplete (FE, p.34, 39)."
ped-sec-27,cites-cluster-author,ped-sec-26,p.34 (in-text list),"Cites Garrison, Anderson & Archer (in-text as 2000; same paper as ped-sec-26's Community-of-Inquiry source) among studies postulating social presence's potential for future study (FE)."
ped-sec-27,defines,social presence (TERM),p.34-35,"Retains Short et al.'s (1976) 'salience of another person' definition as inherited starting point, then argues it needs CMC-specific redefinition given CMC's multiple-identity and anonymity characteristics (FE, p.34-35)."
ped-sec-27,defines,Social Presence and Privacy Questionnaire (SPPQ) (TERM),p.38-40,"Tu's own 59-item instrument (17 social-presence items, 13 privacy items, 12 demographic items), adapted from Steinfield (1986) and Witmer (1997) plus literature-derived items (FAITHFUL-Tu, p.38-39)."
ped-sec-27,instances-in-text,e-mail (MEDIA-CONDITION / CMC channel),p.40-42,"One of three CMC channels compared throughout Results; consistently rated highest on social-context, online-communication, and interactivity items (FAITHFUL-Tu)."
ped-sec-27,instances-in-text,bulletin board (MEDIA-CONDITION / CMC channel),p.41-42,"CMC channel rated lowest on conveying feeling/emotion and stimulation; rated most impersonal among the three (FAITHFUL-Tu, p.41-42)."
ped-sec-27,instances-in-text,real-time discussion (MEDIA-CONDITION / CMC channel),p.41,"CMC channel rated highest on immediacy of replies (66%) reflecting its synchronous character (FAITHFUL-Tu, p.41)."
ped-sec-27,cites,"Short, John A., Ederyn Williams & Bruce Christie (INTERLOCUTOR)","p.34, 38-39",Origin theory and origin instrument: the four-item semantic-differential scale and 'salience of another person' definition Tu inherits then contests as too general for CMC (FE).
ped-sec-27,cites,"Osgood, Charles E., George J. Suci & Percy H. Tannenbaum (INTERLOCUTOR)","p.34, 38",Originators of the semantic-differential technique underlying Short et al.'s instrument; Tu's second critique targets the technique's tendency to invite inconsistent respondent interpretation of keywords (FE).
ped-sec-27,cites,"Steinfield, Charles W. (INTERLOCUTOR)","p.37, 38-39",Source of the 16-item CMC-attitude instrument adapted into the SPPQ; also reviewed as a prior application-of-social-presence-to-CMC study on organizational e-mail use (FAITHFUL-Tu).
ped-sec-27,cites,"Witmer, Diane F. (INTERLOCUTOR)","p.36, 39, 43-44",Source of the 32-item perceived-privacy instrument adapted into the SPPQ; her 'Risk-Taking Behavior' finding is invoked to interpret Tu's own 'controversial' privacy results (FAITHFUL-Tu). NOT the same Witmer as ped-sec-02 (Bob G. Witmer & Michael J. Singer).
ped-sec-27,cites,"Champness, B.G. (INTERLOCUTOR)",p.35-37,Lab studies establishing the social-presence factor's separability from an Aesthetic Appeal factor; source of the 'feeling of privacy' construct (FAITHFUL-Tu).
ped-sec-27,cites,"Christie, Bruce (INTERLOCUTOR)",p.37,Further lab studies confirming social presence's separability from Aesthetic Appeal; established text-based media (business letter) as lowest in social presence among tested media (FAITHFUL-Tu).
ped-sec-27,cites,"Gunawardena, Charlotte N. (solo, 1995) (INTERLOCUTOR)",p.37-38,Distance-education conferencing study cited as prior evidence learners actively construct social presence in text-based CMC despite lacking non-verbal cues (FAITHFUL-Tu).
ped-sec-27,cites,"Hackman, Michael Z. & Kathleen B. Walker (INTERLOCUTOR)",p.35,Prior interactive-television finding (system design + teacher immediacy affect learning/satisfaction) cited as the precedent Gunawardena & Zittle extend to CMC (FE).
ped-sec-27,cites,"Neumann, Peter (INTERLOCUTOR)",p.35-36,"Source of the 'illusion of privacy' construct (users underestimate visibility to lurkers), incorporated into the SPPQ's privacy review (FAITHFUL-Tu)."
ped-sec-27,cites,"Kerr, Elaine B. & Starr Roxanne Hiltz (INTERLOCUTOR)",p.36,"Source of the 'system privacy' construct (concern messages may be intercepted/reposted), incorporated into the SPPQ's system-privacy factor (FAITHFUL-Tu)."
ped-sec-27,cites,"Garramone, G.M., A.C. Harris & R. Anderson (INTERLOCUTOR)",p.37,Political-bulletin-board study cited as an early CMC application of social presence theory; found interactive users perceived greater social presence than non-interactive users (FAITHFUL-Tu).
ped-sec-27,cites,"Perse, E.I. et al. (INTERLOCUTOR)",p.37-38,College CMC-use study cited as an educational application of social presence theory predicting CMC use from computer attitude and social presence (FAITHFUL-Tu).
ped-sec-27,defines,online privacy (non-canonical construct),p.35-36,"Five sub-constructs reviewed (feeling of privacy, illusion of privacy, risk-taking behavior, nonchalant attitude, system privacy), later instantiated as two of the SPPQ's five emergent factors (FAITHFUL-Tu)."
ped-sec-27,defines,measurement-instrument validity (non-canonical construct),p.38-40,"Content validity (item-objective matching, lemon items) and construct validity (EFA, Cronbach's alpha) treated as first-order objects of the article's own argument (FE)."
ped-sec-27,qualifies,social presence / co-presence,p.43,"Social presence is jointly a function of media attributes, user perception, and user activity/engagement — not media attributes alone, resisting a purely technology-determinist reading (FE, p.43)."
ped-sec-27,qualifies,online privacy (non-canonical construct),p.43,"Social presence x privacy correlation is significant but weak, r(319)=.30, p<.01; privacy's status as a genuine social-presence dimension left unresolved (FAITHFUL-Tu)."
ped-sec-27,concedes,measurement-instrument validity (non-canonical construct),p.43-44,"SPPQ's alpha values (.74-.85) characterized as 'medium-low'; instrument offered only as 'a first step,' not a finished measure; three dropped items flagged for further scrutiny (FE)."
ped-sec-27,instances-in-text,item-objective matching / lemon items (TERM),p.38-40,"Content-validation method: five-expert panel matches items to eight objectives; three deliberately irrelevant 'lemon' items check panel accuracy; chi-square test of expert independence, chi2(28)=13.51, p<.05, below critical value 41.337 (FAITHFUL-Tu)."
ped-sec-27,bridges-to-vle,vle-01-deployment-survey,n/a,"(P/anticipatory-application) vle-01's survey elicits student-reported perceived social/co-presence with peers, sitting downstream of exactly this measurement lineage; flags that 'social presence' as a self-report construct has an unsettled operational history rather than one canonical scale."
ped-sec-27,bridges-to-part-iii,Part III dissertation (media-attribute vs. joint-determination caution),p.43,"(P/anticipatory-application) Tu's finding that social presence is jointly determined by media, perception, and activity/engagement offers a citable argumentative structure for resisting a purely technology-determinist reading of Part III's own media-condition differences, though the numeric result itself does not transfer (Tu's conditions are CMC channels, not spatial/immersive media)."
ped-sec-27,bridges-to-part-iii,Part III dissertation (instrument-validity caveat),"p.34, 43-44","(P/anticipatory-application) Any Part III use of 'social presence' as a settled construct should acknowledge, via this source, that even validated instruments in this lineage report only medium-low reliability and that the field's leading scales still disagree about the construct's boundaries (privacy notably unresolved)."
ped-sec-27,grounds-measure,****** UNVERIFIED: Boredom Experiment dataset channel (anchor entry not yet built),n/a,Placeholder bridge per plan scope; cannot be verified until that entry is built.
